,nickname,text,score,like,dislike,time,watch_movie
921,smai****,완전 재밌나요~꼭들 보세요~~후회없음^^,10,0,0,2020-09-13 16:44:00,0
922,아름다운 우리(jen1****),스스로 보험을 알고 있어야 한다,6,0,0,2020-09-13 16:00:00,0
923,김정인(jung****),,10,0,0,2020-09-13 15:51:00,0
924,별별(sumi****),,10,0,0,2020-09-13 14:20:00,0
925,26122(26_1****),난리난리인 현실에서오랜만에 정말 마음 따뜻해지는 영화였어용 아주 기분좋은 영화입니다 굿굿,10,0,0,2020-09-13 13:30:00,0
926,mete****,ㅋㅋㅋ 넘 재밌어요~~,10,0,0,2020-09-13 13:05:00,0
927,규영(limk****),너무너무 재밌어요 짱짱!!!!,10,0,0,2020-09-13 12:43:00,관람객
928,꺼꺼꺼(sn31****),So 뭉클!!!배우들의 연기와감독의연출이 최고였습니다시간가는줄 모르고 빠져들어봤어요,10,0,0,2020-09-13 12:07:00,0
929,봉칠이(iam9****),"ㅋㅋㅋ 충청도 사투리 구수하면서,어머니의 대한 미움 사랑 이 너무 잘느껴지는 영화였습니다!!내자식 피같은 자식...뺑소니 ...",9,0,0,2020-09-13 11:31:00,0
930,Jay(yuny****),네이버 평점은 절때 믿으면 안되는 증거 ~,4,0,0,2020-09-13 10:05:00,0
931,poo(pooi****),볼만은 했지만 그렇게~~ 재밌었던건 아니었음평점 왤케 높죠? 하지만 이희준 나문희 조합은 굳이었어요~!^^,6,0,0,2020-09-13 09:56:00,0
932,냠냠(jins****),마음이 따뜻해지고 웃으면서 볼 수 있는 그런 영화입니다! 무겁지 않고 가벼운 영화지만 가볍게 볼 수 있는 영화의 장점을 모두 모은 그런 영화인 것 같구요. 돈 아깝지 않았습니다,10,0,0,2020-09-13 01:25:00,0
933,헤헷(qufg****),재밌습니다!~!~!~,10,0,0,2020-09-13 00:58:00,0
934,이지영(dlwl****),진~~~짜 믿고 보는 나문희여사님 연기~~너무너무너무너무너무너무 재밌어요,10,0,0,2020-09-12 22:17:00,0
935,흰꽃향유(love****),명절에 가족들끼리 보기 좋은 영화. 너무 현실적이라 많은 생각이 들었어요..,9,0,0,2020-09-12 22:06:00,0
936,지나가던행인(quee****),Soso 그냥 무난한 영화,8,0,0,2020-09-12 21:32:00,0
937,정다은(vhir****),잘봤습니다! 기분 좋게 웃다 울면서 봤어요!,10,0,0,2020-09-12 19:20:00,0
938,크흠(son4****),너무 재밌고 뻔한 스토리가 아니에요 ㅠㅜ감동 + 반전 ㅠㅜ 문희씨 연기 너무 저아요 ㅜ진짜 재밌오요ㅠ 꼭 보세여 !!,10,0,0,2020-09-12 18:56:00,0
939,tpwls(tpwl****),와 진짜 완전 재밌어용 꼭 꼭꼭꼴ㄲㅎㄱ꼭곡 보셈,10,0,0,2020-09-12 18:49:00,0
940,김민정(kmj1****),역시 나문희배우님 나오는 건 다 재밌어요,10,0,0,2020-09-12 18:01:00,0
941,도니도니(gapw****),웃음과 감동이 좋았던 영화,8,0,0,2020-09-12 16:46:00,0
942,이소룡(jijp****),저희 할머니도 치매여서.. 울 각오하고 봤는데 너무 감동적으로 봤습니다.. 좋은 영화 감사합니다,10,0,0,2020-09-12 16:25:00,0
943,설기민(a1ov****),나문희 배우님의 영화들은 항상 감동적이다ㅠㅠ,8,0,0,2020-09-12 16:23:00,0
944,썽(tjdg****),엄마가 생각나는 영화있을때 잘해드려야지..ㅠ,10,0,0,2020-09-12 16:09:00,0
945,힘든인생(zech****),나문희 배우님 좋아요! 영화도 꿀잼!,8,0,0,2020-09-12 14:31:00,0
946,차가운바람(mses****),진짜 기대 하나도 안하고 엄마랑 보고 왔는데 너무 좋네요... 가족영화로 정말 좋은 작품이였습니다,10,0,0,2020-09-12 14:30:00,0
947,peny****,,10,0,0,2020-09-12 14:20:00,0
948,데미얌(xfd3****),나문희 선생님 건강하셔서 오래오래 좋은 연기 보여주시길ㅎㅎ,9,0,0,2020-09-12 14:15:00,0
949,꼬꼬미(wr2d****),"오문희,,어무니,, 울 엄마 보고 싶당...",10,0,0,2020-09-12 14:13:00,0
950,정우성내꾸(crau****),잼씀 가족영화로 딱임 ㅎㅎ,9,0,0,2020-09-12 13:36:00,0
951,rany****,배우들의 연기가 넘 좋았구요! 역시 나문희 이희준지루할 틈 없이 재미있게 봤어요,10,0,0,2020-09-12 13:25:00,0
952,데스티니(dlx0****),너무 재밌고 유쾌했던 영화:),10,0,0,2020-09-12 12:41:00,0
953,rlwn****,연기 짱임 진짜 꼭보셈 재미있음,10,0,0,2020-09-12 10:08:00,0
954,공주(diaj****),나문희선생님  영화는 무조건 대박 대박~ 연기력에찬사를 보냅니다  선생님 만수무강하시고 더존영화 오래오래 보여주세요~♡,10,0,0,2020-09-12 07:46:00,0
955,날좋은날(barb****),진짜 힐링 그자체!나문희쌤 진짜ㅠㅠ너무좋았어요,10,0,0,2020-09-12 02:33:00,0
956,강예림(kany****),꿀잼 궁댕이강 커유 또 볼거에오,10,0,0,2020-09-11 23:51:00,0
957,금방컴온(aren****),감동도 있고 코믹하고 반전있는 영화!!,10,0,0,2020-09-11 21:58:00,0
958,이별(r4ky****),부담없이 편하게 볼 수 있는 영화라 가족들이랑 보기 좋네요^^,9,0,0,2020-09-11 21:58:00,0
959,감자사리(dako****),편하고 재밌게 볼 수있습니다.,10,0,0,2020-09-11 21:52:00,0
960,콜미마이네임(sfsb****),잼났던 영화!! 연기력짱!!!,10,0,0,2020-09-11 21:47:00,0
961,좋은이웃(dudg****),아이는 의식이 없는데  범인 잡는 다는 것이 보통사람 생각일지치매환자를 병원에 둔다는 것 조차 말이 안되치매는 일상생활이 어럽습니다,8,0,0,2020-09-11 21:43:00,0
962,산남맘(yhm4****),오랜만에 본 영화인데 너무 재미있었어요연기도 훌륭하고 감동도 있고요추천합니다~~,10,0,0,2020-09-11 21:34:00,0
963,진스(skdi****),재밌다 재밌어 테넷보다 잼나던데 순위가 4위네 시간이 지나면 1위하려나 감동과 코믹이 다있당~,10,0,0,2020-09-11 21:01:00,0
964,김가은(gaeu****),오늘 보고 왔습니다 리뷰에 알바니 뭐니 하길래 걱정했는데 생각보다 너무 재미있었구요 간만에 영화보고 울었습니다 ㅠㅠㅠ 아쉬운점은 막 감동적이다가 갑자기 웃음 포인트를 넣어서 울다가 웃고 울다가 웃고 반복했네요 ㅋㅋㅋ...,8,0,0,2020-09-11 18:20:00,0
965,튤립(z4gw****),오랜만에 훈훈한 영화 좋아요,10,0,0,2020-09-11 18:00:00,0
966,케라시스(wtgu****),가족들이랑 봤는데 너무 좋았습니다~!,9,0,0,2020-09-11 17:59:00,0
967,똘만이(ekef****),중간중간 뭉클하고 코믹하고 강추해용~~,10,0,0,2020-09-11 17:45:00,0
968,비가오는날엔(qnni****),소박하지만 현실적인 연기에 푹 빠졌던 시간ㅋㅋㅋ 충청도 사투리에 중독되버렸어,10,0,0,2020-09-11 17:44:00,0
969,임또아(tjdk****),스토리는 조금 부족한 면이 있었지만 배우들의 연기가 뛰어나 같이 웃고 울 수 있었던 감동적인 코미디 스릴러 영화. 특히 심통만두ㅋㅋ(딸) 역할을 맡은 진주양이 너무 귀여워서 볼 때마다 웃음이 났네요ㅠㅠ 그리구 앵자씨...,9,0,0,2020-09-11 17:17:00,0
970,유쥬(ust1****),어려운 시기에 가슴 따뜻해지는 영화였습니다,10,0,0,2020-09-11 16:28:00,0
971,mihi****,재밌지만 감동적이고 슬픈영화요즘세대에 교훈이 될만한영화 코로나 시대에 개봉해 안타까울뿐,10,0,0,2020-09-11 15:30:00,0
972,거누(tisp****),나문희할머니 연기 진짜 잘하세요..! 다른분들도 다 잘하시고!,10,0,0,2020-09-11 14:54:00,0
973,어판자카파(fq54****),눈물 콧물 다 빼구 왔다ㅠㅠㅠ,10,0,0,2020-09-11 14:04:00,0
974,하시바(b3sc****),재미 감동 모두 있는 영화! 믿고 보는 나문희쌤 연기는 언제 봐도 좋아요!,10,0,0,2020-09-11 14:03:00,0
975,Diva(ir4f****),가족이란 의미를 색다르게 잘 보여주거 같아요 감동이였습니다,10,0,0,2020-09-11 14:01:00,0
976,당신의(pviq****),따뜻해지는 영화 ㅎㅎ 오!문희 좋아요ㅎㅎ,10,0,0,2020-09-11 13:58:00,0
977,술이나한잔(mins****),"나문희 선생님 연기는 역시고 이희준 배우연기도 좋았고, 아역배우 연기도 좋았는데 마지막 결말이 살짝 아쉬운정도",8,0,0,2020-09-11 12:44:00,0
978,히히히(rlaf****),"코로나 시작되고 처음 영화관가서 보게되었습니다엄마랑 같이 봤는데 엄마가 너무 재밌다고 좋아하시더라구요나문희 선생님, 이희준 배우님 연기가 너무 좋았습니다",10,0,0,2020-09-11 12:08:00,0
979,일락(xhwl****),아~~암울한 요즘  오랜만에 웃음과감동과 연기력 !!  세가지 즐거움을누리는 시간이였습니다~~~언니랑 남편이랑 거리두는 극장에서행복했네요~~이희준님과 배우님들 고맙습니다감사합니다,10,0,0,2020-09-11 11:47:00,0
980,장독장독(fbfb****),가볍게 웃으면서 볼수 있는 영화였어요어머님하고 같이 봤는데 너무재밌었다고 하시네요~부모님하고 보시면 좋아할거같아요,8,0,0,2020-09-11 11:19:00,0
981,꿀꾸링(tyt2****),코미디인줄 알았는데 감동 대박ㅠ 부모님께 효도해야겠다는 마음이 몽글몽글. 엄마한테 잘해야지ㅎㅎ,10,0,0,2020-09-11 10:43:00,0
982,봄봄(veb2****),유쾌하게 볼 수 있어서 넘 좋았당,9,0,0,2020-09-11 10:41:00,0
983,안정설(c1p3****),생각지도 못했던 너무 좋았던 영화,10,0,0,2020-09-11 10:23:00,0
984,제트(ohfo****),배우님들의 연기가 좋고 나문희님 연기에 우리 부모님도 생각나고ㅠㅠ 뭔가 좋다 이 영화...,10,0,0,2020-09-11 10:22:00,0
985,jshsr31(rabi****),"이희준 나문희 배우님, 앵자 연기진짜 리얼했구 생각없이봤다가 4번넘게 울었어여ㅠㅠㅠㅠ",9,0,0,2020-09-11 01:06:00,0
986,차도희(dtc4****),감동슬픔 ㅠ재밌게봤습니다ㅠㅠ,10,0,0,2020-09-11 00:44:00,0
987,와우(zkkf****),가족들 생각나는 영화였어요ㅎㅎ,8,0,0,2020-09-11 00:43:00,0
988,크크(ez1n****),"최근에 봤던 영화 중, 제일 재밌고 감동적이었던 영화",10,0,0,2020-09-11 00:39:00,0
989,금나와라뚝딱(nklp****),부모님과 함께 보기 좋은 영화입니다,9,0,0,2020-09-11 00:30:00,0
990,전주호(krgs****),유쾌상쾌통쾌 그리고 감동까지ㅎㅎ,10,0,0,2020-09-11 00:29:00,0
991,오후 1시(wsfm****),나문희 선생님의 연기 오래오래 보고 싶습니다,10,0,0,2020-09-11 00:12:00,0
992,사랑의바보(bbr5****),"의미도 있고, 재미도 있었어요~~^^",10,0,0,2020-09-11 00:10:00,0
993,오연미(mjew****),괜찮네요. 잘보고왔습니다,10,0,0,2020-09-10 22:51:00,0
994,Melancholy(taej****),"난 스토리도 스토리지만.. 나문희 선생님, 이희준 배우님 연기에 감동했자나... 내 인생 영화야 완전 강추강추",10,0,0,2020-09-10 22:15:00,0
995,뭘봐(love****),자꾸 웃었다가 울었다가 또 웃었다가 울었다가.. 영화 전개가 이상함,6,0,0,2020-09-10 21:23:00,0
996,gpdp(uvah****),코미디 영화인줄 알고 봤는데 감동과 눈물을 주는..,10,0,0,2020-09-10 19:19:00,0
997,뽀뽀(tf5j****),슬퍼서 눈물이 나는데 재밌는 장면 덕분에 다시 웃고ㅋㅋㅋ 울다가 웃으면 안되는데ㅋㅋㅋ,10,0,0,2020-09-10 19:08:00,0
998,미란다(t4tq****),문희할매 보니까 우리 할매 보고싶어짐ㅠㅠㅠ,10,0,0,2020-09-10 18:34:00,0
999,x프랜드(hxow****),재미도 있고 감동도 있고 오랜만에 엄마랑 함께한 시간이였는데 좋은 영화 감사합니다,10,0,0,2020-09-10 18:32:00,0
1000,wri(fhaz****),감명깊게 잘 보았습니다~,9,0,0,2020-09-10 17:12:00,0
1001,bourne(west****),반신반의 하며 봤다. 하지만 빠른 전개 때문에 지루하지 않고 재미진 장면도 많아 킬링타임용 가족영화로는 빼어나 할 수 있겠다.,10,0,0,2020-09-10 17:09:00,0
1002,아포가토(grac****),"안보신분들 꼭 보세요~ 지루하지 않은 영화. 유쾌 + 감동 + 뭉클 시간가는 줄 모르고 봤습니다. 나문희 선생님, 이희준 배우님, 박지영 배우님 연기도 너무 너무 좋아요. 고맙습니다~~~",10,0,0,2020-09-10 16:49:00,0
1003,비넷(mmv5****),그냥 코미디 영화인줄 알았는데 재미 교훈 다 있었음,9,0,0,2020-09-10 16:37:00,0
1004,마징가z(dt3v****),이희준 연기 이렇게 잘하는지 몰랐어용.. 진짜 나문희쌤이랑 모자같은 생활연기 최고였습니당,10,0,0,2020-09-10 16:36:00,0
1005,핫바(mle1****),나문희쌤 연기 너무 좋아요ㅠㅠㅠ,10,0,0,2020-09-10 16:34:00,0
1006,po4(po43****),추석전에 개봉했어야했어...,8,0,0,2020-09-10 15:21:00,0
1007,카오산(yem4****),연기력 좋고 시간 가는줄 모르고 봤어요~,10,0,0,2020-09-10 14:37:00,0
1008,선풍기(z2me****),문희님ㅋㅋㅋ너무너무 웃겨서 깔깔 웃었어용ㅋㅋ,10,0,0,2020-09-10 14:35:00,0
1009,김치개맛살(ejls****),가족이야기라 훈훈하게 볼 수 있었어요^^,8,0,0,2020-09-10 14:34:00,0
1010,닭백숙(o515****),믿고보는 배우 나문희님 연기도좋고 스토리도 흥미롭고 재밌었습니당,10,0,0,2020-09-10 13:14:00,0
1011,코코샤넬(k2sh****),그냥 가볍게 봐야지~ 했던 영환데 너무 재밌게 감동적이게 잘 보고 왔네요ㅎㅎㅎ,10,0,0,2020-09-10 13:13:00,0
1012,클라라(xoj0****),잉 기대 안했는데 잔잔하니 잼나요ㅎㅎ,8,0,0,2020-09-10 12:45:00,0
1013,권구인(fgdg****),"부담스럽지 않은 전개 , 지루하지 않은 속도감 , 배우들의 연기까지 기대이상을 보여준 영화",10,0,0,2020-09-10 12:44:00,0
1014,트와이스짱(wvzi****),가족영화입니다 추천해요^^,10,0,0,2020-09-10 12:34:00,0
1015,진품명품(gsiq****),뻔한듯 하지만 재미와 감동은 확실히 있네요ㅎㅎㅎ,9,0,0,2020-09-10 12:34:00,0
1016,009(bptr****),신파이줄 알았는데 전혀... 뭉클뭉클하다ㅠㅠ,10,0,0,2020-09-10 12:33:00,0
1017,겸둥이쑤기99(jks9****),어제 아이들과 자동차극장에서 봤는데 아이들이 또 보고 싶다네요 중간중간 눈물도 났구요 나문희 선생님 연기짱!! 이희진배우님 연기변신대박!!,10,0,0,2020-09-10 12:15:00,0
1018,대한나라(mjyr****),억지 웃음과 억지 감동이 아닌 진짜 웃음과 감동을 전달해주는,10,0,0,2020-09-10 11:52:00,0
1019,데미그라스(m2ub****),요즘 웃을 일 없었는데 이거 보고 많이 웃었어요! 좋아요!!,10,0,0,2020-09-10 11:51:00,0
1020,짜증나는날(guvr****),가족영화로 강추♡,10,0,0,2020-09-10 11:36:00,0
1021,마몬드(rkiv****),간만에 웃고 울면서 본 영화네요 나문희님 너무 좋아요..,10,0,0,2020-09-10 11:35:00,0
1022,아로마(fvic****),배우들 케미에 영화 보는 맛이 쏠쏠,8,0,0,2020-09-10 11:34:00,0
1023,아구찜(qz2z****),소소하지만 재밌었던 영화:),10,0,0,2020-09-10 11:13:00,0
1024,뽀롱뽀롱(k1on****),별 기대 안했는데 꾸르잼,10,0,0,2020-09-10 11:06:00,0
1025,무에타이(v3fo****),재미도 있고 감동도 있고 생각지도 못한 반전도 굿 ㅋ,10,0,0,2020-09-10 11:03:00,0
1026,소유(bftr****),아주 재미있었습니다 감동도 있고,10,0,0,2020-09-10 10:32:00,0
1027,봉쥬르(z05t****),웃기다 울리다ㅜㅜㅜ 나문희님 연기 짱,10,0,0,2020-09-10 10:29:00,0
1028,cjsdusdk(cjsd****),배우분들 연기도 너무 잘하시고 재밌게 잘봤어요보는 내내 웃었네요,10,0,0,2020-09-10 10:00:00,0
1029,ysye****,문희선생님과 희준배우의 찰떡 콤비가 너무 좋았어요.  보는 내내 지루하지 않고 재밌게 봤어요. 물론 눈물도 많이 흘렸구요..  코로나로 한동안 극장안갔는데 유쾌하면서 감동스토리까지 기대 이상이었어요. 배우들의 연기도...,10,0,0,2020-09-10 09:42:00,0
1030,골든리트리버 디뚱이(case****),ㅋㅋㅋㅋ평론가들은 악플러들임?,10,0,0,2020-09-10 05:07:00,0
1031,mystic(rksw****),진짜 기대1도 안하고봤는데 넘재밌음..영화리뷰도 첨써보는데 진짜 짱!,10,0,0,2020-09-10 03:31:00,0
1032,LSY(tifk****),,10,0,0,2020-09-10 01:45:00,0
1033,박수규(jlmo****),웃음과 감동이 있는 오!문희,10,0,0,2020-09-10 01:16:00,0
1034,쏠라c(smk5****),웃음 포인트들도 많고 슬픈 포인트들도 많음.. 오랜만에 웃고 울고 하면서 감동적이게 잘 본 듯,10,0,0,2020-09-10 01:14:00,0
1035,이조철(rlfg****),충분히 재밌게 볼 요소가 많았음.,10,0,0,2020-09-10 01:13:00,0
1036,오늘밤(fyrv****),재밌어요~ 저희 할머니 생각도 많이 나네요ㅠㅠㅠ,10,0,0,2020-09-10 01:10:00,0
1037,사기꾼(vffl****),엄마랑 오랜만에 봣는데 재밌게 봤어요,9,0,0,2020-09-10 01:08:00,0
1038,노아(au0o****),구수하게 가미된 충청도식 코미디가 너무 좋았던! 가족영화로 보기에 정말 좋아요!,10,0,0,2020-09-10 01:08:00,0
1039,multi(zf40****),배우들의 연기는 뭐 말할 필요 없어요~,8,0,0,2020-09-10 01:06:00,0
1040,헤드(jfyj****),소소한 웃음과 감동이 있네요 역시 믿고 보는 나문희 배우님입니다,10,0,0,2020-09-10 01:04:00,0
1041,고옹준서(1518****),오늘 정현이와 영화를 봤다. 감동을 받아 눈물이 나올 뻔했다. 재미있었다.,10,0,0,2020-09-09 23:16:00,0
1042,Olivia(evol****),모든 출연진의 연기가 좋았다^^,10,0,0,2020-09-09 22:18:00,0
1043,윤보람01(yunb****),재밋어요..코로나 때문에 관객이 별루 없어서아쉽네요ㅜㅜ,10,0,0,2020-09-09 22:08:00,0
1044,tjrl****,역시 나문희선생님 연기는 굿입니다^^,10,0,0,2020-09-09 22:01:00,0
1045,하늘바람(purp****),치매란 무엇일까? 서글프다,8,0,0,2020-09-09 21:44:00,0
1046,최빙빙빙(chlr****),나는 최가영이다! 재밌다,10,0,0,2020-09-09 21:36:00,0
1047,뱁새(lxvv****),내용도 탄탄하고 정말 재미있게 보았어요,10,0,0,2020-09-09 20:18:00,0
1048,김기수(t5mx****),역시 나문희님 연기는 역시 감탄만ㅋㅋ,8,0,0,2020-09-09 20:16:00,0
1049,살라미(flyr****),잘만들어진 코믹+가족 영화,10,0,0,2020-09-09 20:15:00,0
1050,골드클래스(pgkq****),귀속에 계속 울리네요ㅋㅋㅋ 옹헤야~,10,0,0,2020-09-09 20:11:00,0
1051,마리오(qs1o****),이런 유쾌한 영화 오랜만이라 좋았네여,8,0,0,2020-09-09 20:10:00,0
1052,정선우(zkk3****),진짜 좋은 영환데 오래 상영해서 많은 사람들이 볼 수 있게 해주세요,10,0,0,2020-09-09 20:09:00,0
1053,앤드류(kpiv****),감동적이기면서 여러 장르를 가지고 있어서 지루함 없이 재밌게 볼 수 있었어용ㅎㅎ,10,0,0,2020-09-09 20:08:00,0
1054,김은아(evd4****),현실적이고 유쾌한 영화라 좋았어용,10,0,0,2020-09-09 20:06:00,0
1055,비빔국수(dkck****),즐거운 가족영화~~ 이희준 연기 최고^^,10,0,0,2020-09-09 20:04:00,0
1056,차칸마눌(mjh1****),오!문희님 역시 연기 짱입니다..희준씨도 연기가 찰지구요..그냥 웃다가 찡하다가 뭉클하다가 편하게 보기좋은 영화입니다.,10,0,0,2020-09-09 19:55:00,0
1057,엘리(ppoe****),혼영하고왔는데 재미감동 휴머니즘나문희씨 연기 역시 짱입니다,10,0,0,2020-09-09 19:51:00,0
1058,자라(mpgb****),가족영화로 진짜 추천하고 싶은ㅠㅠ 감동받구 나왔다능,10,0,0,2020-09-09 19:37:00,0
1059,금나와라뚝딱(xq2a****),나문희님은 말할 것도 없고 이희준님의 훌륭한 연기까지 아주 좋았어요,10,0,0,2020-09-09 19:36:00,0
1060,1204(dpfl****),리뷰쓰고싶을 만큼 넘 재밌게봤어요,10,0,0,2020-09-09 19:21:00,0
1061,미르꾸(mire****),가족들이랑 오랜만에 재밌는 영화 봤어요~~ 남녀노소 좋아할만 한 영화,10,0,0,2020-09-09 19:13:00,0
1062,박지리(gspu****),재미 눈물 감동 다 있었어요..!,10,0,0,2020-09-09 17:50:00,0
1063,akk(ohkz****),간만에 코믹하고 훈훈한 영화! 잘봤습니다!,8,0,0,2020-09-09 17:49:00,0
1064,공인(wsqk****),오랜만에 공감하면서 본 영화... 눈물 콧물 다 흘렸어...,10,0,0,2020-09-09 17:48:00,0
1065,귀야운공주님(dlsd****),,10,0,0,2020-09-09 17:44:00,0
1066,바리스타(srjn****),나문희님의 열연은 항상 웃음과 찐한 감동을 주는거 같아여,8,0,0,2020-09-09 17:16:00,0
1067,아이폰(yx0i****),유쾌하면서 통쾌하고 의외로 재밌게 본 영화임,8,0,0,2020-09-09 17:14:00,0
1068,동아아파트(snvu****),진짜 감동의 연속ㅠㅠㅠ 오랜만에 가슴 뭉클뭉클,10,0,0,2020-09-09 17:13:00,0
1069,제니퍼(hdvq****),나문희 이희준 모자 연기 너무 좋았어요 진짜 다들 연기력 최고!,10,0,0,2020-09-09 17:11:00,0
1070,주인나(bttt****),재밌게 잘 봤습니다. 좋은 영화 감사합니다♡,10,0,0,2020-09-09 17:07:00,0
1071,쏘르(awjl****),아파도 자식을 위한 사랑은 어쩔 수가 없나 보다..,10,0,0,2020-09-09 17:05:00,0
1072,시크먼트(ywc3****),오랜만에 기분 좋게 봤어요!,9,0,0,2020-09-09 16:57:00,0
1073,nda(su2d****),다들 연기를 왜케 잘하는건지,10,0,0,2020-09-09 16:56:00,0
1074,주리크(zsws****),울다가 웃으면서 안되는거잖아...ㅠㅠㅠㅠ,10,0,0,2020-09-09 16:54:00,0
1075,송혜교(p4nr****),가볍게 즐길 수 있는 가족 코미디,9,0,0,2020-09-09 16:53:00,0
1076,anala(ybuj****),치매라는 어두운 소재를 밝게 감동적으로 잘 풀어내서 보여준거 같아요 오랜만에 재미와 감동이 있는 영화 너무 잘보고 왔습니다ㅎ,10,0,0,2020-09-09 16:52:00,0
1077,리리엔코(dsx0****),재미 웃음 감동 모두 전해주는 영화ㅎㅎㅎ 오무니는 위대하는걸 다시 한번 느꼈다!,10,0,0,2020-09-09 16:50:00,0
1078,bbv(wm2o****),오랜만에 이런 영화보니까 힐링되는 느낌!,10,0,0,2020-09-09 16:40:00,0
1079,코사무이(fogs****),이러니 저러니 해도 사랑스런 가족들이징ㅋㅋ 가족애 뿜뿜인 영화였오,10,0,0,2020-09-09 16:38:00,0
1080,다마스택배(cpli****),가볍고 부담없이 즐길 수 있는 영화입니다,8,0,0,2020-09-09 16:37:00,0
1081,마코(fdxz****),웃음 포인트들이 나랑 잘맞아서ㅋㅋㅋ 넘 재밌게 봤다ㅋㅋㅋ,10,0,0,2020-09-09 16:30:00,0
1082,rian(i2as****),연기도 짱이고 스토리도 재밌고 기대이상이였음,10,0,0,2020-09-09 16:28:00,0
1083,국화꽃(z4vv****),소소한 재미와 반전이 있는~~,8,0,0,2020-09-09 16:27:00,0
1084,표준어(tadk****),우울한 나날에 위로가 되어준 영화네요,9,0,0,2020-09-09 16:25:00,0
1085,발렌시아(kf0n****),감동적인 가족영화... 하필 이시기에 개봉하네 아쉬울뿐ㅠㅠㅠ,10,0,0,2020-09-09 16:23:00,0
1086,하진송(sdrx****),오무니는 위대하다,10,0,0,2020-09-09 16:22:00,0
1087,오아시스(h4yf****),배우들의 소박한 생활 연기는 진짜 최고였다...,8,0,0,2020-09-09 16:21:00,0
1088,지구에놀러온또치(0116****),"울다가 웃다가 . 예고편 보고서부터 너무너무 기다렸던 영화코로나때문에 힘들게 영화관가서 앞줄에서 관람했죠.기대만큼이나 너무 좋았던 영화입니다.엄마 생각도 나고,,, 재미도 감동도 통쾌함도 있고 순간 가슴 철렁!할때도...",8,0,0,2020-09-09 15:56:00,0
1089,승준(lesj****),간만에 재미와 감동잡은거 나왔다,10,0,0,2020-09-09 15:51:00,0
1090,양꼬치엔칭따오(gse4****),소소하게 웃기고 따뜻했던 영화입니당ㅋㅋ 엄마랑 같이 봤는데 가족끼리 보기에 정말 좋은 영화인거 같아용,10,0,0,2020-09-09 15:50:00,0
1091,킁개(x1xg****),재밌었어요 유쾌합니다^^,10,0,0,2020-09-09 15:45:00,0
1092,패밀리마트(digp****),믿고 보는 나문희 선생님표 영화ㅎㅎㅎ,8,0,0,2020-09-09 15:43:00,0
1093,에일리(bemp****),눈물 찔끔흘렸어용ㅠㅠㅠ 코미디라며...,10,0,0,2020-09-09 15:39:00,0
1094,초록나라(qsql****),슬픔과 코믹의 조화 눈물 흘린건 안비밀,9,0,0,2020-09-09 15:32:00,0
1095,인기(doj5****),두 주인공으 ㅣ모자 케미 보기 너무 좋았어용,9,0,0,2020-09-09 14:40:00,0
1096,강민구(w3c2****),우울한 이 시기에 보기 딱 좋은 영화인듯,8,0,0,2020-09-09 14:12:00,0
1097,퉁퉁(dpdb****),어무니가 보고싶어지는 영화... 오문희 오무니 사랑해요,10,0,0,2020-09-09 13:59:00,0
1098,true****,웃다가 울다가 잼있게봤다. 코로나 때문인지 관람객이 4멍밖에 없었네,10,0,0,2020-09-09 13:41:00,0
1099,김민성(mmin****),11,10,0,0,2020-09-09 13:36:00,0
1100,달빛천사(edbk****),연기 스토리 다 넘 좋은.. 나도 울 엄마 보고 싶어짐ㅠ0ㅠ,10,0,0,2020-09-09 13:29:00,0
1101,덴덴타운(fqfw****),잔잔한 감동이 흐르는 영화였어요~ 엄마랑 같이 봤는데 좋았습니다^^,10,0,0,2020-09-09 13:27:00,0
1102,코로나(jmiu****),생각보다 더 유쾌하고 더 감동적이였던 영화! 가족과 함께 보면 더 좋을거 같아요!,10,0,0,2020-09-09 12:54:00,0
1103,립스틱(hid3****),넘 좋다.. 많은 사람들에게 감동과 위로 됬으면ㅎㅎ,10,0,0,2020-09-09 12:53:00,0
1104,앤디서키스(jrrz****),배우들의 케미.. 굿굿 강아지까지 연ㄱㅣ 잘하는거 실화?,10,0,0,2020-09-09 12:51:00,0
1105,배소민(baes****),,10,0,0,2020-09-09 12:14:00,0
1106,규민이(kxfr****),가족을 생각해 보게 되는 영화였어용ㅎㅎ 가족영화로 찰떡,10,0,0,2020-09-09 12:06:00,0
1107,고비드님(trax****),코로나 사태에 영화관람을 할수있을까!! 했는데 관람인에 방역처리도 잘하시고 격리된 상태에서 보게되니 안심하면서 재미나게 볼수있었어요..스토리도 감동적이도 한편 코믹스럽기도 했지만 저희친정엄마께서도 치매라서 공유가 되...,10,0,0,2020-09-09 09:56:00,0
1108,행소(sora****),"피식웃는 재미와 배우들의 연기에 감동하는 영화입니다~ 스토리가 뻔하고 비현실적이라 좀 아쉽지만 주제랑 연기가 좋았어요. 가볍게 재밌게 볼만한 가족영화에요.나문희 배우님도 너무 연기를 잘하셨지만, 이희준 배우님의 연기...",8,0,0,2020-09-09 09:56:00,0
1109,사과는애플(kja1****),무거운 소재였지만 코미디 장르답게 유머들이 잘 스며있어 재밌게 보기 좋았어요!!,10,0,0,2020-09-09 09:48:00,0
1110,최순다(hikp****),울다 웃다ㅋㅋㅋ 진짜 재밌게 봤어용ㅋㅋㅋ,10,0,0,2020-09-09 09:47:00,0
