,nickname,text,score,like,dislike,time,watch_movie
2779,clvl****,아정말...영화보는내내 눈물을 주었던 영화.....,10,0,0,2007-06-12 22:03:00,0
2780,love****,두사람 예쁜데.. 치매라는 병을 너무 미화시킨듯ㅋ,9,0,0,2007-06-11 01:58:00,0
2781,2003****,아름다운사랑이야기~^^,9,0,0,2007-06-10 18:53:00,0
2782,alun****,최고다... 한국멜로영화 보기 드문 수작이다.,9,0,0,2007-06-09 06:47:00,0
2783,youn****,좋앗다... 근데 메이킹필름에 나온장면이 없다니,10,0,0,2007-06-09 04:19:00,0
2784,lng9****,내가 가장 많이 울었던 영화고 사랑이 아름답다,10,0,0,2007-06-03 15:20:00,0
2785,sun5****,손예진의 작품중 첨으로 재밌다 생각한 영화,10,0,0,2007-05-31 03:06:00,0
2786,shin****,"상징성 가득히 정성스럽게 만든 수작, 감독판은 만점 이상",10,0,0,2007-05-31 02:32:00,0
2787,dngu****,지루한면도 있었지만 재미있게 봤음,5,0,0,2007-05-31 00:25:00,0
2788,sand****,한국 멜로의 수작,10,0,0,2007-05-30 17:27:00,0
2789,self****,"괜찮았던 멜로 영화.. 정우성, 손예진.. 연기도 괜찮았고..",8,0,0,2007-05-29 23:52:00,0
2790,dhzm****,배우들의 연기는 일품이였다,7,0,0,2007-05-27 11:24:00,0
2791,chod****,처음으로 영화를 보면서 울었다.,10,0,0,2007-05-26 03:49:00,0
2792,lege****,최고다,10,0,0,2007-05-21 13:44:00,0
2793,ghcl****,개인적으로 한국최근멜로중에 이만한거안나온듯,10,0,0,2007-05-21 12:00:00,0
2794,inko****,이거 우리학교(캐나다) 영화제때 상영했는데.. 외국애들도 펑펑 울음..,10,0,0,2007-05-18 17:36:00,0
2795,dnrk****,무삭제편 (감독판) 을보면 훨씬더 재미를 느낄것이다^^,10,0,0,2007-05-18 17:22:00,0
2796,gshl****,내가봤던 최고의 영화다..정말 봐도봐도 너무너무 슬픈영화...,10,0,0,2007-05-17 02:19:00,0
2797,chum****,점말좋은영화...정우성 손예진 너무 좋다..,10,0,0,2007-05-16 13:13:00,0
2798,herc****,잊혀지지 않네요.,10,0,0,2007-05-16 02:32:00,0
2799,erik****,부활의 노래가 영상과 함께 시너지 효과 눈물 펑펑,10,0,0,2007-05-14 17:33:00,0
2800,sunn****,괜찮았던 영화. 영상미가 멋짐. 많이 움.,9,0,0,2007-05-14 01:33:00,0
2801,skat****,유치하고 뻔한 내용일수도 있지만 정말 감정적인 멜로물이다...,8,0,0,2007-05-10 16:04:00,0
2802,twol****,아 슬퍼...최고,10,0,0,2007-05-09 17:12:00,0
2803,nere****,GOOD,10,0,0,2007-05-09 09:49:00,0
2804,redr****,노트북 보다 먼저 나온 영화다 이 그지야...,10,0,0,2007-05-09 03:18:00,0
2805,chlf****,노트북 비슷한 내용이라 조금은 밋밋했음,7,0,0,2007-05-08 13:45:00,0
2806,guho****,"정우성,손예진 최고입니다^^ㅋㅋ",10,0,0,2007-05-07 18:30:00,0
2807,q666****,"정말 슬픈영화 손예진,정우성들도 연기 굿",10,0,0,2007-05-07 17:02:00,0
2808,iamk****,10점,10,0,0,2007-05-06 21:31:00,0
2809,hks7****,눈물을흘리지않을수없는영화,10,0,0,2007-05-06 07:34:00,0
2810,dja4****,예쁘게 포장한 스토리.....눈은 즐거웠다...잔잔한 영화...,7,0,0,2007-05-06 02:03:00,0
2811,siwo****,"""Notebook""의 한국판이라 할까? 배우들의 연기가 예상외로 뛰어나다",9,0,0,2007-05-05 13:39:00,0
2812,0167****,손예진을 좋아하게된 너무너무 슬픈영화!!,10,0,0,2007-05-05 00:49:00,0
2813,sisq****,아무말필요없어!!! 눈물나게 만드는 정말 아름다운 사랑 이야기,10,0,0,2007-05-03 20:58:00,0
2814,theo****,오로지 배우들 연기에 주고 싶은 평점.쿄코의 일본판과 비교하니 경의롭다.,9,0,0,2007-05-02 15:42:00,0
2815,rkgn****,손예진이쁘고 정우성멋지고 내용도 내가 좋아하는류고 좋았다..3번봄,10,0,0,2007-04-28 23:51:00,0
2816,turl****,정우성이 빛이 납니다,10,0,0,2007-04-23 02:01:00,0
2817,endr****,찡한 감동을 불러 일으키는 좋은영화 입니다,10,0,0,2007-04-21 22:28:00,0
2818,llll****,뻔하지만 손예진과 정우성 예쁘고 볼만해요,9,0,0,2007-04-19 20:54:00,0
2819,jand****,손예진 소주장면 정말 좋았지..설득력은 떨어져도 슬프다.,8,0,0,2007-04-18 21:39:00,0
2820,8315****,슬픔의연속 내용이너무 슬퍼요 ..슬픈영화를보고싶다면 강추!!,10,0,0,2007-04-14 23:29:00,0
2821,redr****,첫키스만 50번째..그 영화가 잊혀지지 않았기에..,7,0,0,2007-04-10 23:12:00,0
2822,ahsn****,완전 감동,10,0,0,2007-04-09 19:36:00,0
2823,andy****,"정우성은항상top5안에드는여배우랑찍는다...손예진,김태희,임수정,전지현",10,0,0,2007-04-09 03:03:00,0
2824,a966****,아직 2번보진않았지만 두번보고싶은영화다 너무 감명깊다,10,0,0,2007-04-08 22:30:00,0
2825,wngp****,영화관에서 봤었는데 DVD로 또빌려봤다.. 배우들 연기도 멋졌고..,10,0,0,2007-04-07 13:39:00,0
2826,axlo****,난 완전 감동했다 2번 봐도 울리는 영화였다,10,0,0,2007-04-07 01:34:00,0
2827,baeq****,작품성7오락성3만족도8,6,0,0,2007-03-31 16:27:00,0
2828,samg****,정서에 맞는 멜로 영화. 후....슬프다.,6,0,0,2007-03-28 23:28:00,0
2829,megm****,너무 슬프네요...,10,0,0,2007-03-24 22:48:00,0
2830,bood****,내가 본 영화중 가장 멋진 영화 명대사또한 가장 많았던 영화,10,0,0,2007-03-21 13:58:00,0
2831,6644****,뻔하지만 그래도 울면서 보는영화...,7,0,0,2007-03-21 09:55:00,0
2832,sjcn****,용서랑 내 마음속에 작은 방 한칸만 내어 주면 되는 일 입니다.,10,0,0,2007-03-20 09:20:00,0
2833,dark****,감동적이였다,10,0,0,2007-03-19 23:09:00,0
2834,4646****,진짜 최고다,10,0,0,2007-03-17 16:18:00,0
2835,smil****,영상두 배우들두 좋아,9,0,0,2007-03-14 07:40:00,0
2836,viga****,점수가 생각보다 낮네?뭔가 끈끈한여운은 없었어도 슬프기론 굉장히 슬펐는데,10,0,0,2007-03-14 04:00:00,0
2837,0314****,손예진짱.,10,0,0,2007-03-13 21:27:00,0
2838,sksk****,다시보고 다시봐도 감동이다..,10,0,0,2007-03-10 22:34:00,0
2839,snip****,이런 사랑 한번 하고싶지 않은가?,10,0,0,2007-03-07 03:55:00,0
2840,figh****,진~짜최고..내인생최고영화,10,0,0,2007-03-06 11:47:00,0
2841,winn****,"슬프다,,,그리고 감동적이다,,,",10,0,0,2007-03-05 19:07:00,0
2842,yuns****,정말 슬픈... 영화....,10,0,0,2007-03-01 15:12:00,0
2843,gema****,슬픈 멜로......,10,0,0,2007-02-27 07:54:00,0
2844,chul****,울었다...,10,0,0,2007-02-27 07:53:00,0
2845,jykn****,영화관에서 제일 많이 울었던 영화였는데..팬더되서 나왔던 기억이;;ㅎ,10,0,0,2007-02-26 12:39:00,0
2846,lee8****,끝이좀 그렇다.... 현실적인 면좀 보여주오,6,0,0,2007-02-22 13:40:00,0
2847,tjsw****,멜로 영화보면서 눈물이란걸 알게해준영화,10,0,0,2007-02-21 21:06:00,0
2848,klim****,영화재밋는데 왜,10,0,0,2007-02-21 14:08:00,0
2849,tekk****,내 머리속의 지루함,6,0,0,2007-02-21 09:08:00,0
2850,sinm****,두배우들의감성이.........,7,0,0,2007-02-19 16:34:00,0
2851,p21h****,사랑하면서 살고싶다......,10,0,0,2007-02-19 03:08:00,0
2852,wjsa****,최고,10,0,0,2007-02-18 22:56:00,0
2853,dilb****,연기도잘하고이야기구성도좋다,10,0,0,2007-02-18 22:54:00,0
2854,wjsa****,한국최고의멜로영화이다.,10,0,0,2007-02-18 22:42:00,0
2855,mis_****,내머릿속의 밋밋함.,7,0,0,2007-02-18 12:14:00,0
2856,poip****,감동이긴한데 철수 사내놈이사랑땜에울긴..; 감성에넘치우친듯.뭐 꽤괜찮던영화~,5,0,0,2007-02-18 03:04:00,0
2857,vngk****,오 좋아 ㅜ 보지마그냥 평점내리지말고,10,0,0,2007-02-17 13:05:00,0
2858,tong****,이거 보고 너무 많이 울었어요 ㅜㅜ,10,0,0,2007-02-17 00:15:00,0
2859,tpwl****,재밌어요 펑펑 울진 않았지만. 손예진 이쁘다,9,0,0,2007-02-14 18:58:00,0
2860,kyun****,정말이지 기억을 잃어버린다는건.. 정말이지.. 눈물 펑펑 흘렸네,10,0,0,2007-02-14 09:58:00,0
2861,333c****,내가유일하게세번봤던영화...내마음속의지우개이고파...,10,0,0,2007-02-12 21:25:00,0
2862,lyae****,너무 많이 울었던 영화다..ㅠ.ㅠ,10,0,0,2007-02-11 21:07:00,0
2863,drea****,재밋게본영화,8,0,0,2007-02-08 20:11:00,0
2864,okje****,이렇게 날 울게한 영화는 처음이였다,9,0,0,2007-02-08 20:03:00,0
2865,bboj****,내머릿속에이영화가지워지지않길..,7,0,0,2007-02-08 17:19:00,0
2866,lati****,생을 살면서 한번쯤은 꼭 해보고싶은 사랑입니다~!,10,0,0,2007-02-08 02:11:00,0
2867,rkwk****,다시 봐도 뜨거워지는 영화,10,0,0,2007-02-07 03:41:00,0
2868,asun****,정우성같은 남편이 되야겠다... 손예진같은 아내도... ㅎㅎ,8,0,0,2007-02-02 02:56:00,0
2869,zebi****,너무 슬프고 재밌다..별로 흥행 못한게 신기하다..,10,0,0,2007-02-01 10:50:00,0
2870,milk****,"손예진 넘 이쁘게 나온다 연기도 잘하고,,",9,0,0,2007-01-27 11:26:00,0
2871,jeon****,좋은 배우에 의한 높은 몰입도,6,0,0,2007-01-27 00:30:00,0
2872,opiu****,정우성 손예진 두 배우만으로 먹고들어가는 ...,8,0,0,2007-01-23 22:54:00,0
2873,ksnr****,정우성과 손예진 정말연기좋았다 펑펑울었다,9,0,0,2007-01-22 22:20:00,0
2874,true****,멜로의 정석,7,0,0,2007-01-22 14:14:00,0
2875,badn****,tv광고를 떠올리며 슬퍼보려고 했다 하지만...,8,0,0,2007-01-20 22:39:00,0
2876,help****,괜찮았던..영화,7,0,0,2007-01-20 12:30:00,0
2877,hoie****,연기가 어설퍼,7,0,0,2007-01-19 10:12:00,0
2878,nany****,애절하다... 하지만 결말이 아리송한....,9,0,0,2007-01-14 20:36:00,0
2879,with****,"정우성, 손예진의 흥행파워 제대로 보여준 상업멜로^^",8,0,0,2007-01-14 17:39:00,0
2880,gree****,"손예진 정우성 정말 최고의 영화. 슬프고 아름다운,,",10,0,0,2007-01-14 14:20:00,0
2881,masu****,가장 많이 운 영화!,10,0,0,2007-01-12 14:47:00,0
2882,cute****,정말 슬펐다ㅜㅜ,10,0,0,2007-01-12 14:46:00,0
2883,oril****,그냥 괜찮은 영화,8,0,0,2007-01-09 07:21:00,0
2884,dltk****,울고싶다. 너무슬프고 감동적...,10,0,0,2007-01-08 23:02:00,0
2885,chsh****,손예진의 연기와 정우성의 수진을 사랑하는 마음에 반했다,9,0,0,2007-01-08 13:24:00,0
2886,djat****,재미있었음,10,0,0,2007-01-07 22:53:00,0
2887,put1****,꽤나 감동적,10,0,0,2007-01-07 21:46:00,0
2888,kjhl****,잘 봤음 질리도록 다운받아 보고픈 영와,10,0,0,2007-01-07 16:57:00,0
2889,ppp0****,전체적으로 지루하지만 좋은 영화다,3,0,0,2007-01-06 21:01:00,0
2890,otak****,후 새드,10,0,0,2007-01-06 01:14:00,0
2891,godk****,최고 .,10,0,0,2007-01-04 05:39:00,0
2892,ziyi****,성공할수밖에없는시나리오와캐스팅이었다.무난했다.,6,0,0,2007-01-03 03:57:00,0
2893,rhkr****,감동감동ㅠ계속울었다.,10,0,0,2007-01-01 22:10:00,0
2894,andy****,독특하고 새로운 멜로.,7,0,0,2006-12-31 15:21:00,0
2895,llex****,결말좀 확실히 내주지..결말없어서 점수 깍았어 w,7,0,0,2006-12-31 06:15:00,0
2896,toma****,결말이 좀 허무~,6,0,0,2006-12-30 00:59:00,0
2897,blue****,정우성이랑..손예진이너무이쁘고 영화관에서 재밋게본영화..,9,0,0,2006-12-29 00:34:00,0
2898,rap4****,무난하고 여유롭다.,6,0,0,2006-12-29 00:12:00,0
2899,dron****,나름대로 흥미로움,7,0,0,2006-12-28 16:07:00,0
2900,dont****,기대이상이였음,7,0,0,2006-12-28 15:44:00,0
2901,j860****,새드무비보다 더 슬펐고 정우성 멋있었다.초반에 닭살커플 ㅋㅋ,9,0,0,2006-12-28 12:18:00,0
2902,reds****,3번 봤지만 넘 슬퍼ㅠㅠ,10,0,0,2006-12-28 02:44:00,0
2903,vili****,메멘토를 연상이 생각나지만.이런병이있다는것이 참 놀라웠다..,10,0,0,2006-12-27 16:13:00,0
2904,dlwl****,"참,,,  재밌었다,,,",10,0,0,2006-12-27 10:15:00,0
2905,hent****,이영화는 정리가 잘되어있고 깔끔하며 아담하다.,9,0,0,2006-12-26 22:21:00,0
2906,voov****,이거 슬프다. 눈물 막나더라 다시보고싶은영화 10점꾹~~,10,0,0,2006-12-25 02:49:00,0
2907,pw12****,멜로가 이정도면 충분하다 더이상 뭘바라겠는가!,10,0,0,2006-12-25 01:38:00,0
2908,pdj2****,정우성의 카리스마와 손예진의 아름다움이 잘 조화된 명화,8,0,0,2006-12-24 02:06:00,0
2909,yeha****,감동 또 감동..두 배우 연기 너무잘해서 소름끼쳤어요ㅎ,10,0,0,2006-12-22 23:33:00,0
2910,wfy0****,"초반엔 지루, 중간의 손예진 편지 장면 굿, 결말은 다소 아쉽.",10,0,0,2006-12-21 21:05:00,0
2911,rudx****,감동그자체... 한국멜로중 최고다,10,0,0,2006-12-21 19:59:00,0
2912,krpa****,지금 다시 본다 또 눈물이 난다,10,0,0,2006-12-21 19:18:00,0
2913,khg8****,몇번을 봐도 재미있으면서도 감동적 그리고슬픈영화...,10,0,0,2006-12-21 19:01:00,0
2914,swet****,우리한국에 손꼽을만한 멜로영화,10,0,0,2006-12-19 04:09:00,0
2915,moun****,몇번을 봐도 가슴따뜻해지는 영화,10,0,0,2006-12-18 04:08:00,0
2916,plol****,최고 ㅋㅋ몇번을 봐도 재밌슴,10,0,0,2006-12-18 02:15:00,0
2917,luna****,안구에 쓰나미 ㅠㅠ,10,0,0,2006-12-17 18:18:00,0
2918,smh5****,슬픈내용에울었고 손예진귀여움에웃었고 정우성의멋짐에 빠졌다,10,0,0,2006-12-17 00:37:00,0
2919,ion0****,"슬프다는 영화를 봐도 감이 없는 내가 울 것 같았어,",9,0,0,2006-12-15 21:34:00,0
2920,rarr****,영화 속 철수.. 너무 사랑스러운 캐릭터.,10,0,0,2006-12-14 06:49:00,0
2921,kima****,"남자인데도 마지막에 눈물흘렸다는,,,정말 슬픈영화;",10,0,0,2006-12-13 11:40:00,0
2922,gooo****,정우성의 명연기와 어여쁜 손예진..아름다운 음악과 이야기..,10,0,0,2006-12-11 05:31:00,0
2923,o___****,진짜 슬프다...... 엉엉 울었다 ㅜㅜ,10,0,0,2006-12-10 15:54:00,0
2924,inlo****,감동적..,10,0,0,2006-12-10 13:38:00,0
2925,rooj****,너무 이뻤던 영화?? 기억에 오래남을것같은 그런영화..,10,0,0,2006-12-06 23:48:00,0
2926,miha****,남자인 내가 영화보며 펑펑울어본적은 처음이다...;;,10,0,0,2006-12-06 15:41:00,0
2927,kjhh****,영화 다본담에도 앞부분부터 다시 봤다,9,0,0,2006-12-06 10:57:00,0
2928,sscr****,몇번봐도 눈물이 나오는 영화. 너무 예쁜 커플,10,0,0,2006-12-02 06:46:00,0
2929,kims****,이터녈 선샤인보다 별루다 소재가 같은데,7,0,0,2006-11-28 16:08:00,0
2930,pudu****,엔딩이......별로......,7,0,0,2006-11-25 14:51:00,0
2931,swsu****,안방에서 혼자 펑펑울었다..^^,10,0,0,2006-11-23 22:37:00,0
2932,resu****,꼭 봐야할 영화..,9,0,0,2006-11-20 15:25:00,0
2933,kimt****,너무만이울었던 영화  내머리속의 지우개,10,0,0,2006-11-18 15:24:00,0
2934,wbab****,괜찮은 영화,10,0,0,2006-11-17 17:09:00,0
2935,bamd****,정말이지...,10,0,0,2006-11-17 13:48:00,0
2936,y3lo****,"기대안하고봤는데, 괜찮았음.",8,0,0,2006-11-12 03:00:00,0
2937,oran****,"아름다운 배우와, 아름다운 영상으로 포장한 눈물 선물 세트.",7,0,0,2006-11-10 03:49:00,0
2938,frui****,"정우성,손예진 정말 잘어울리고 제일슬펐던영화..",10,0,0,2006-11-07 19:28:00,0
2939,hong****,기대도 안했는데. 짱이네요...아름다운 사랑입니다.,10,0,0,2006-11-06 01:10:00,0
2940,dkfq****,첨볼땐 그리안슬퍼더니 두세번보니까 눈물펑펑.손예진짱이뻐~,10,0,0,2006-11-03 15:44:00,0
2941,lcst****,"내용이 단순하긴하지만,그래도감동이있으니",7,0,0,2006-11-02 22:20:00,0
2942,luvs****,"식상한소재,조연이맘에안들었지만 너무잘어울리는두사람",8,0,0,2006-11-02 08:26:00,0
2943,herm****,안슬프다는사람이해안감 정말 많이울었어요 대게많이,10,0,0,2006-10-30 01:37:00,0
2944,onga****,정우성 너무 멋지고 손예진 너무아름답고 내용도 너무 좋아~!!,10,0,0,2006-10-30 01:36:00,0
2945,ohzz****,"이 보단 최고인 멜로영화는 현재까지도,앞으로도 없을것이다",10,0,0,2006-10-29 23:56:00,0
2946,nslu****,내가 본 국내 멜로 영화중 최고였다...-_-b,10,0,0,2006-10-29 08:56:00,0
2947,ldy4****,"벌써 몇번본건지 최고, ㅠㅠ",10,0,0,2006-10-28 18:21:00,0
2948,we84****,볼때마다 가슴찡한슬픔이..............,10,0,0,2006-10-28 15:54:00,0
2949,wodn****,정말 슬픈영화!,10,0,0,2006-10-28 01:14:00,0
2950,wjdd****,슬픈영화를 보고싶을땐..,9,0,0,2006-10-27 11:48:00,0
2951,djde****,나를 처음으로 울게만든 우리나라영화,10,0,0,2006-10-25 17:31:00,0
2952,whit****,너무좋아ㅜㅜ,10,0,0,2006-10-24 10:47:00,0
2953,sheh****,나는 슬프던데... ㅜㅠ 재밌었어요!,10,0,0,2006-10-22 00:46:00,0
2954,rjvn****,콜라먹고 트림하는거 짱~,6,0,0,2006-10-21 17:22:00,0
2955,nohn****,슬프지만 유치...........................,7,0,0,2006-10-20 01:11:00,0
2956,news****,말이 필요없죠 보시면 알아요..ㅎ,10,0,0,2006-10-19 12:29:00,0
2957,rsw1****,"정우성의 슬픔의 연기 : 조금부족, 영화 전체적인면 : 좋다^^",9,0,0,2006-10-18 04:19:00,0
2958,toge****,아 잘못,10,0,0,2006-10-17 16:44:00,0
2959,comp****,진정한 스타파워란 바로 이런 것 과연 스토리가 좋았을까?,6,0,0,2006-10-16 22:46:00,0
2960,ghdd****,둘의사랑이 정말 예뻤다,9,0,0,2006-10-15 16:00:00,0
2961,jjun****,연기가 좋았어요! 아랫분 캐공감..노트북 재미없어 미칠뻔함....,10,0,0,2006-10-15 12:44:00,0
2962,umha****,역시난 한국사람...아무리실화라도 노트북보단 훨나...,10,0,0,2006-10-15 06:57:00,0
2963,ahh3****,또봐도 슬프네.. 철수 멋져.. 날이면 날마다 오지두않고..,10,0,0,2006-10-14 23:19:00,0
2964,quee****,극장서보고 비됴로 또봄.슬퍼ㅠㅠ,9,0,0,2006-10-14 08:52:00,0
2965,qkqw****,연기력이 좋았다,10,0,0,2006-10-14 02:49:00,0
2966,vaga****,슬픈 내용이기는 한데 여운을 주지 못했다.,6,0,0,2006-10-14 01:22:00,0
2967,jung****,영화를 보면서 많이 울었던 기억이 난다. 괜찮은 영화..,8,0,0,2006-10-13 03:47:00,0
2968,khs2****,좀 지루했다..,7,0,0,2006-10-11 15:12:00,0
2969,llko****,눈물났음..,10,0,0,2006-10-11 00:44:00,0
2970,alan****,마른 눈물이 아닌 슬픈 눈물이 난다....,10,0,0,2006-10-09 23:23:00,0
2971,fine****,캐릭터가 좋아,10,0,0,2006-10-08 06:42:00,0
2972,jedi****,늦게본게 후회된다.. 몇번을 울리냐...,10,0,0,2006-10-07 03:52:00,0
2973,jenn****,볼 때마다 펑펑 눈물을 쏟게하는,10,0,0,2006-10-06 15:24:00,0
2974,jhsa****,정말 멋찌고 슬픈 영화!,10,0,0,2006-10-05 18:40:00,0
2975,khs9****,슬프긴한데.....끝이 너무,8,0,0,2006-10-03 23:50:00,0
2976,love****,몇번을 봐도 좋은영화,9,0,0,2006-10-03 14:18:00,0
2977,knyl****,슬픈영화.. 정우성 꽤 멋있는걸.,8,0,0,2006-10-01 15:43:00,0
2978,dudf****,슬프다...아쉬운 영화이긴 하나...정우성+손예진 조합에 10점,10,0,0,2006-10-01 10:27:00,0
2979,lily****,이런사랑이 현실에도 있을까..?,10,0,0,2006-09-30 03:30:00,0
2980,mimt****,슬프긴슬프다 ㅠㅠ,10,0,0,2006-09-29 23:16:00,0
2981,alsg****,이영화가 왜 7점대인지..ㅡㅡ/요즘나온우행시보다훨씬슬픈!,10,0,0,2006-09-29 16:35:00,0
2982,kttl****,7 딱이정도 기대하고봤는데 역시나 7점.,7,0,0,2006-09-25 12:26:00,0
2983,gyu2****,슬프긴 하지만 그슬픔을 극대화시킬순없었다.,7,0,0,2006-09-24 21:38:00,0
2984,alsg****,최고의영화!! 많이봐도전혀질리지않고오히려눈물을자극하는..,10,0,0,2006-09-24 16:43:00,0
2985,sws1****,이게 진국이지,10,0,0,2006-09-24 01:06:00,0
2986,bule****,이영화 너무 좋다......,10,0,0,2006-09-23 15:19:00,0
2987,kmg5****,So So~,8,0,0,2006-09-22 18:34:00,0
2988,kyy8****,디테일이나...영화속의 비쥬얼은 정말강동적이다.,7,0,0,2006-09-22 15:41:00,0
2989,skor****,우연히 본영화...,7,0,0,2006-09-21 18:43:00,0
2990,sh54****,오랫만에 보는 슬픈 멜로영화 한편...,8,0,0,2006-09-19 08:15:00,0
2991,grac****,'너는내운명'보다 포스가 떨어지나 울고 싶다면 추천,10,0,0,2006-09-18 11:42:00,0
2992,swy3****,굿... 슬프고 감동적이다,9,0,0,2006-09-17 22:15:00,0
2993,juny****,재밌다..,10,0,0,2006-09-16 20:02:00,0
2994,kkud****,볼때마다다른느낌,10,0,0,2006-09-16 18:03:00,0
2995,rlar****,지금도 기억에남는 장면과 대사가 많다 소장하고픈 영화,10,0,0,2006-09-15 04:07:00,0
2996,ckdg****,정말 괜찮은 영화..,10,0,0,2006-09-15 03:26:00,0
2997,rona****,넘 슬프고 감동적인 영화.,10,0,0,2006-09-15 00:26:00,0
2998,neve****,8점은 넘어야되는거아니냐..,10,0,0,2006-09-13 23:28:00,0
2999,dark****,볼때마다 다르게 느껴지는 영화...,10,0,0,2006-09-13 16:58:00,0
3000,tjrd****,영화색감이쁘고배우들연기좋고억지스럽게슬프지도않았다.,10,0,0,2006-09-11 02:52:00,0
3001,fish****,다시봐도 또 눈물이 줄줄_,10,0,0,2006-09-11 00:01:00,0
3002,qkqn****,둘이 너무 잘 어울렸어 ...,10,0,0,2006-09-10 20:39:00,0
3003,qkdd****,이런사랑 하는 사람 정말 있을까..?,9,0,0,2006-09-09 22:25:00,0
3004,chao****,슬펐다 정말 슬펐다,8,0,0,2006-09-09 21:19:00,0
3005,mind****,가슴시리도록 아픈 멜로영화,9,0,0,2006-09-07 01:19:00,0
3006,lily****,나도 그런사랑 하고싶어ㅠ,10,0,0,2006-09-03 20:32:00,0
3007,aplu****,이야기를 너무 많이 줄인티가 났다 하지만 재밌었다,10,0,0,2006-09-02 22:37:00,0
3008,sajl****,연기 그림 스토리 다좋다~,9,0,0,2006-09-02 17:34:00,0
3009,suci****,정우성의 절재된 감정연기. 그거 하나만으로도 볼만한 영화!,9,0,0,2006-08-31 03:42:00,0
3010,kunn****,신파도 실력있는 감독이 찍으면 훌륭한 작품이 됨,9,0,0,2006-08-30 04:03:00,0
3011,ll1o****,정말최고의 영화,10,0,0,2006-08-28 09:20:00,0
3012,dlxo****,클래식이후로 내생에 최고의영화! 정말 슬프게 봤다 정말 최고다,10,0,0,2006-08-27 20:30:00,0
3013,qufk****,클래식만큼은 아니여도 정말 잘만든 멜로영화 두번째,10,0,0,2006-08-27 19:09:00,0
3014,hode****,왜 이영화가 7점대인지 이해가 안되는 영화,10,0,0,2006-08-27 18:46:00,0
3015,gksq****,멋지네.. 근데 왜 7점일까?,10,0,0,2006-08-27 17:21:00,0
3016,iver****,선남선녀,10,0,0,2006-08-27 15:48:00,0
3017,xcli****,각설탕이 거의 9점인데 이게 왜 7점대야 말도 안돼!!!!,10,0,0,2006-08-24 23:59:00,0
3018,mksa****,캐이블로 우연히 본게 감동을 주네,10,0,0,2006-08-24 09:05:00,0
3019,tpsx****,분위기가 꽤나 좋았어,8,0,0,2006-08-22 22:26:00,0
3020,park****,배우들 명성만으로도 7점은 먹고 들어감,9,0,0,2006-08-22 18:11:00,0
3021,read****,흐르던 눈물을 마무리해주지 못한영화. 마무리가 좀...,7,0,0,2006-08-20 21:00:00,0
3022,dlsw****,젊은이들의 슬픈사랑이야기..?,8,0,0,2006-08-20 18:43:00,0
3023,zion****,결말이 좀 그랬지만.. 전체적으로 괜찮았다..,8,0,0,2006-08-20 08:46:00,0
3024,cpzl****,과정은 좋았는데 마지막이 좀 허무~~,5,0,0,2006-08-19 22:19:00,0
3025,bitc****,"슬프지만 이프온리보단,, 아니기에,,",8,0,0,2006-08-19 17:08:00,0
3026,aiba****,영화 참 슬픈데 마지막은 아쉽다.,7,0,0,2006-08-19 13:53:00,0
3027,alsr****,슬픈영화,10,0,0,2006-08-19 01:56:00,0
3028,vgt3****,숨어있던 감정을 올라오게 만든 영화 ㅠㅠ,10,0,0,2006-08-18 14:22:00,0
3029,yda4****,마지막에 약간 더 강한 자극을 줬더라면 눈물을 흘렸을텐데...,7,0,0,2006-08-18 04:01:00,0
3030,elle****,슬픈데슬픈데??? 평점짜증나..,10,0,0,2006-08-18 01:49:00,0
3031,xldh****,먼가 약간 부족한..,8,0,0,2006-08-17 18:08:00,0
3032,tkda****,감동적이었는데 약간 끝이 아쉬웠다.,8,0,0,2006-08-16 22:06:00,0
3033,arim****,마지막이 아쉬웠지만..좋았던 편이다.적절히 눈물을 꼬집는다.,8,0,0,2006-08-16 15:20:00,0
3034,happ****,친구들은 다 울면서 봤다던데.. 도대체 어디서 울어야할지,6,0,0,2006-08-14 16:48:00,0
3035,groo****,나름대로 소재괜찮고. 연기좋았음.,8,0,0,2006-08-14 01:32:00,0
3036,over****,재밌나요?,10,0,0,2006-08-12 20:59:00,0
3037,gjeo****,진짜유치하다 말이안된다 하지만 그냥 슬퍼서 볼만했다,6,0,0,2006-08-12 15:24:00,0
3038,ming****,슬프긴햇다..,8,0,0,2006-08-11 06:43:00,0
3039,tomo****,정말 감동 이였어요 ㅜㅜㅜ,10,0,0,2006-08-10 19:59:00,0
3040,eunk****,"안슬펐다, 그냥 안타깝긴 하더라.",7,0,0,2006-08-06 23:31:00,0
3041,tjsd****,한번봤을땐 10점만점이었지만 두번보니 떨어짐,7,0,0,2006-08-06 14:26:00,0
3042,rkdt****,사랑을기억할수없단게너무슬펐다엉성한것도슬픔에묻혀용서된다,6,0,0,2006-08-05 16:34:00,0
3043,15pp****,이건 멜로영화다 울면서 봤으면 충분히 별 다섯개인거다,10,0,0,2006-08-05 04:41:00,0
3044,rio1****,눈물 펑펑,10,0,0,2006-08-04 14:11:00,0
3045,kofc****,이영화가 왜 아직 7점대 영화인지 이해할수없다. .,10,0,0,2006-08-04 11:57:00,0
3046,qwas****,진짜 진짜 슬펐다. 영화를 보며 이렇게 운적은 처음이다...,10,0,0,2006-08-03 10:30:00,0
3047,thes****,후...이 담배 언제피나...,10,0,0,2006-08-01 05:53:00,0
