,nickname,text,score,like,dislike,time,watch_movie
779,두홀산업(dooh****),,10,0,0,2020-10-02 11:10:00,0
780,Haam(gdub****),,10,0,0,2020-10-02 10:52:00,0
781,늅늅늅윱(iygg****),"내용 좋은데... 감상포인트 어디에 둬야할지. 하나에만 집중할 수 있으면 스토리만 봅시다. 영화 전반으로 장소만 21세기, 정작 구성요소는 70년대인 부조화때문에 몰입이 안됨. 시골 애들도 안 쓰는 경남 사투리, 새...",6,0,0,2020-10-02 10:24:00,0
782,호작가(ej0c****),평점은 좋게 드립니다만...부산 출신 사람이 보기에  어색한  서울식 경상도 말에...감정 이입이 안됩니다...최소한 사투리 교정감독 한명 정도만 뒀어도 될껄...이게 멉니까...감독이..대충 ..이정도면 되겠지 하...,8,0,0,2020-10-02 00:15:00,0
783,satr****,,10,0,0,2020-10-01 19:51:00,0
784,guyz****,,10,0,0,2020-09-27 23:00:00,0
785,아롱(dkdd****),,10,0,0,2020-09-18 19:50:00,0
786,개미밥(btsi****),,10,0,0,2020-09-18 15:02:00,0
787,drea****,,10,0,0,2020-09-11 20:43:00,0
788,전미애(wlds****),서울사람이라 사투리 어색한건 솔직히 모르겠구요 그냥 내 부산 친구도 저렇게까지 안쓰던데.. 라는 생각이 들긴 했어요. 배우분들 아역부터 나문희 배우님까지 전부 연기가 좋았는데요.. 스토리는 정말.. 억지스럽고 개연성...,5,0,0,2020-09-07 04:14:00,0
789,막내딸(jw78****),,10,0,0,2020-08-23 12:52:00,0
790,eyel****,,10,0,0,2020-08-22 16:42:00,0
791,오세윤(osey****),,10,0,0,2020-08-20 00:42:00,0
792,shho****,,10,0,0,2020-08-17 04:58:00,0
793,idho****,,10,0,0,2020-08-17 00:52:00,0
794,뿜뿜(newg****),,6,0,0,2020-08-17 00:29:00,0
795,화니(l426****),,10,0,0,2020-08-09 10:51:00,0
796,루앤디(luan****),,10,0,0,2020-08-04 18:50:00,0
797,love****,"공주,진주가 누구딸인지 나만 모르나? 생판남? 그럼 왜 이집에 온거지ㅠ",6,0,0,2020-06-18 01:42:00,0
798,류크(ryuc****),대놓고 울리는 영화라서 뻔한 면도 있음.,7,0,0,2020-06-09 23:43:00,0
799,까칠영이(etpa****),,8,0,0,2020-06-07 06:52:00,0
800,유데모닉(ming****),,1,0,0,2020-04-30 21:10:00,0
801,찻잎미경(naam****),음.. 기대보다는 아니지만. 두 주연 배우의 케미는 감동적이었습니다,7,0,0,2020-04-27 11:49:00,0
802,Eby Parason(hajr****),슬프긴 슬픈데.... 이건뭐 내내 울기만 하니깐 나중에 되서는 지쳐서 짜증나더라,4,0,0,2020-04-26 06:31:00,0
803,알약(kitt****),,10,0,0,2020-04-17 10:32:00,0
804,잘생긴 핫도그(limw****),보고싶어 우리 할머니..,9,0,0,2020-03-28 23:16:00,0
805,천사랑(jung****),,10,0,0,2020-03-25 00:33:00,0
806,강세영(ksy2****),엥 저는 재밌던데 태생이 과몰입녀라 그런지 재밌던데욥...,10,0,0,2020-03-16 19:56:00,0
807,해적(mais****),신파라해서 다 감동적인 눈물이 흐르는건 아니다라는것,5,0,0,2020-03-12 02:08:00,0
808,김소현(swee****),,10,0,0,2020-03-11 01:21:00,0
809,dang****,내용은 아름답지만 ‥어떻게 보면 아동학대같은 생각이 듭니다!!!,6,0,0,2020-03-08 23:01:00,0
810,장지인(gomb****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-03-06 01:41:00,0
811,pakc****,,10,0,0,2020-03-05 22:31:00,0
812,갱지(chri****),,10,0,0,2020-02-29 18:21:00,0
813,혜봉(ehgp****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-02-22 15:07:00,0
814,미술사랑(sooy****),,10,0,0,2020-02-22 05:07:00,0
815,rjsc****,진짜 최고였습니다. 이영화를 왜 이제봤는지.. 가슴한켠 할머니와 가족에 소중함을 다시 알게되었습니다..,10,0,0,2020-02-11 00:32:00,0
816,호연지기(kimd****),"다좋다,, 연기 음악 그림 다 괜찮은 영화다. 신파고 뭐고 좋은 영화 맞는건거 같다.",10,0,0,2020-02-09 22:23:00,0
817,Anastasia(jena****),혼자보다가펑펑울었어요,10,0,0,2020-01-25 06:38:00,0
818,상쫄이(good****),,10,0,0,2020-01-25 00:41:00,0
819,미하르방(daaa****),다된 영화에 수영뿌리기 ㅋ수영만 아니었으면 10점 줬다 진심,6,0,0,2020-01-20 01:27:00,0
820,nooh****,슬퍼서 흘리는 눈물이 아니었다 서로를 아끼고 사랑하는 애틋한 눈물이었다,10,0,0,2020-01-19 17:56:00,0
821,홍쫑(dhj0****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-01-19 16:17:00,0
822,사랑합니다(minl****),일반적인 감동스토리였지만 이 영화만의 감동이 있었던 것 같아요. 남자인 저도 눈물 나는 장면이 많았고 저도 할머니에 대한 추억이 많아서 그런지 할머니가 많이 생각나서 더 슬프기도 했네요. 가족에 대한 소중함과 사람 ...,10,0,0,2020-01-19 06:03:00,0
823,용이(ulov****),외톨이 삽살개가 가족 찾는 이야기...,8,0,0,2020-01-19 01:41:00,0
824,natural(cine****),뻔하고 예상되긴 하지만 보다보면 눈물이 난다,8,0,0,2020-01-18 19:33:00,0
825,점(hann****),,10,0,0,2020-01-17 19:47:00,0
826,sas(sasi****),아역들의 연기가 소름  재미있기만 하구만  슬픔 감동이 없다는분돌영화평론가같은 평들만 남기신분들 그거참,10,0,0,2020-01-16 21:45:00,0
827,박창희(smar****),사랑하는 가족을 지키고 싶었던 마음이 가슴을 울리네요. 사투리나 연기를 지적하며 별점 낮게 주시는 분들은... 그런데 눈물은 남아 있는거죠?,10,0,0,2020-01-16 20:56:00,0
828,사가(saga****),빤한 내용 억지 신파 애매하다,5,0,0,2020-01-16 16:29:00,0
829,끄미(hee1****),사투리가 조선족인 줄 알았음..아이들 연기는 너무 귀요미ㅋ 나문희님은 뭐 말할 것도 없지만..,6,0,0,2020-01-16 13:38:00,0
830,clic****,작년에 돌아가신할머니 생각하며 1년만에 마음껏 운 영화.나문희선생님 감사합니다,10,0,0,2020-01-15 02:41:00,0
831,슬하06(kell****),진짜 계속 울었어요 ㅠㅠ 감동적입니다  연기 짱이에요 몰입이 잘되네요,10,0,0,2020-01-15 01:47:00,0
832,yym(rhkd****),나문희님이야 실력파 배우신거 알고 있었지만공주역 맡으신분 깜짝 놀랐네요 연기를 어떻게 그렇게 잘하죠? 좋은 배우들을 섭외하신거 같아서 좋았고 또 그래서 아쉽기도 했습니다.이렇게 연기력 좋은 배우들을 모셔놓고 왜 진부...,6,0,0,2020-01-12 06:33:00,0
833,지인성(gucc****),,9,0,0,2020-01-10 17:42:00,관람객
834,qlfw****,,10,0,0,2020-01-09 22:41:00,0
835,서기얌(baby****),사투리만 잘했으면 별한개더줬음 그냥 마음이심란할때 울고싶을때보면됨 눈물좀 흘렷음,6,0,0,2020-01-09 22:35:00,0
836,왓챠초파(goet****),진짜 아무리슬픈영화봐도 슬픈장면만볼때눈물이낫는데 이건..영화가 끝나고 후폭풍장난아님 계속 눈물이남 진찐인생영화..하..,10,0,0,2020-01-09 21:12:00,0
837,yeon mi(sce0****),,10,0,0,2020-01-09 21:01:00,0
838,주식회사대성플랜트(6412****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-01-07 16:52:00,0
839,샤방공자(gusr****),연기 너무 잘하고가슴 찡하내요,8,0,0,2020-01-07 16:07:00,0
840,프란체스코(skyc****),스포일러가 포함된 감상평입니다. 감상평 보기,8,0,0,2020-01-07 14:36:00,0
841,YS(yeun****),,10,0,0,2020-01-07 09:03:00,0
842,히데(hide****),그냥생각없이보다가 배우들의연기력에 엄청울었네요정말다시한번 연기에박수를보냅니다나문희 배우님 건강하시고 오래오래좋은연기보여주세요,10,0,0,2020-01-07 09:03:00,0
843,산들산들(byun****),또 어떤 불행이 닥쳐올지 두근두근 스릴만점,4,0,0,2020-01-07 06:23:00,0
844,하음(tlsw****),저는 너무 슬프고 재밌었습니다 ㅠ ㅠ ㅠ ㅠ,10,0,0,2020-01-06 14:38:00,0
845,그라파이트(ansd****),호 아니면 불호네요..전 좋았어요 할머니와의 추억이있어서그런지..감상하기 나름인거같습니다,10,0,0,2020-01-06 01:40:00,0
846,ehr(ehru****),1점 무엇 ? 엄청 재미있는데 그리고 슬프지 않으면 슬프지않은데로 보면되지 구지 왜 그러지...정말잼있게 봤어요!!♡♡,10,0,0,2020-01-06 00:20:00,0
847,heom****,오열했습니다....,8,0,0,2020-01-05 23:58:00,0
848,두나(ensk****),너무재밌게 잘봤어요연기력이 대단하네요,10,0,0,2020-01-05 23:56:00,0
849,부디(boud****),미쳐따...와...,10,0,0,2020-01-05 23:47:00,0
850,심재석(conf****),마음을 정화시켜주는 따뜻한 영화네요...ㅜㅜ,9,0,0,2020-01-05 21:14:00,0
851,찌안(qaz1****),,10,0,0,2020-01-05 19:10:00,0
852,슬블리(k960****),"정말 후반부 한시간동안 계속 울었어요진심 연기들 너무 잘하고 아직도 여운이 남아요,,정말 펑펑 울고 싶을 때 보면 원 없이 울 수 있는 영화입니다.",10,0,0,2020-01-05 17:56:00,0
853,강반장(cona****),눈물이 흘러 이별뒤에다시만난다슬프다!,10,0,0,2020-01-05 15:43:00,0
854,어쩔건데(kimd****),,8,0,0,2020-01-05 15:26:00,0
855,에버그린(newc****),진부한 눈물쥐어짜기일지 몰라도 정말 많이 울었다 가족이라는 명사에 대해서 다시 생각해본다.,8,0,0,2020-01-05 02:41:00,0
856,홍자(last****),갈등하는 주인공들의 감정묘사가 섬세합니다.허나 소설이나 글로 먼저 쓰여진작품이 영화로 온것같은 느낌이 들었습니다. 그래서 너무 친절하게 만들다보니 오히려 스토리가 진부하게느껴지기도하네요저는 감독님이 친절하게 배려한 ...,10,0,0,2020-01-05 01:39:00,0
857,맹꽁이(tlsw****),"나문희선생님이야 워낙 연기잘하시는분인데 수안이..진짜 군함도, 부산행 다봤지만 이번영화연기가.... 계속울었네요ㅜㅜㅜ",10,0,0,2020-01-05 01:34:00,0
858,티나(main****),1월 1일 아침부터 너무 울어서 눈이 퉁퉁부었네요 ㅠㅠ 너무 슬프고 감동적이었어요,10,0,0,2020-01-05 00:06:00,0
859,jose****,"집에서 감쪽같은 그녀를 보았는데 내용이 너무 좋았고 만약 가족중 치매가 걸린다면 이 영화처럼 잘 모셔야겠다는 느낌이 들고, 무엇보다 ost가 다 감동적인 것 같다.^^",8,0,0,2020-01-04 23:40:00,0
860,maya****,,9,0,0,2020-01-04 22:34:00,0
861,최준명(gang****),너무 감동적이고 할머니생각나게 만드는 영화ㅠㅠ 이런영화 2편 나와도 될듯요...,10,0,0,2020-01-04 20:57:00,0
862,은철이야(jbj0****),재밌고 감동있고 정말 눈물 나오게 하는 영화 하늘에계신.할머니.생각나네요,10,0,0,2020-01-04 20:00:00,0
863,pjy0832(bbl4****),,10,0,0,2020-01-04 08:43:00,0
864,호규호규(yawo****),펑펑 울면서 거의 오열하면서 봤어요ㅠㅠ잘 봤습니다.,10,0,0,2020-01-03 11:42:00,0
865,장우창(jwc6****),,7,0,0,2020-01-03 06:18:00,0
866,lsm9****,수안이는 대한민국 연기 보배다,8,0,0,2020-01-03 01:51:00,0
867,swkim(ksw2****),스포일러가 포함된 감상평입니다. 감상평 보기,6,0,0,2020-01-03 01:10:00,0
868,gggu****,스포일러가 포함된 감상평입니다. 감상평 보기,8,0,0,2020-01-03 00:04:00,0
869,굴냥(perf****),,10,0,0,2020-01-02 23:43:00,0
870,정상용(wkdr****),나이가 들어가면서 눈물만 많아진것 같습니다. 좋은영화 잘 봤습니다.,10,0,0,2020-01-02 23:32:00,0
871,이태혁(lth4****),두 여배우 연기력이 나쁘지않아요 실제로 영화관에선 보지는 못했지만...집에서 봐도 정말로 슬프네요~마지막까지도 슬프게하네요~!!,8,0,0,2020-01-02 21:03:00,0
872,깡수(qkdt****),평소에 나문희 여사님을 좋아라 했는데..  정말소재도 탄탄하고 스토리 또한 진부하지 않았습니다. 연기력 너무 놓았습니다. 와이프하고 펑펑 울었습니다.,9,0,0,2020-01-02 21:02:00,0
873,다슈이(ektn****),종말ㄷ조알 슬프네요ㅠㅠ,8,0,0,2020-01-02 19:12:00,관람객
874,ra15****,,10,0,0,2020-01-02 18:58:00,0
875,김영대(d3p4****),상투적이며 연출이 어설프다 감독이 배우의 연기력을 끓어올리지 못한듯하다,5,0,0,2020-01-02 14:58:00,0
876,땅크(qhfa****),끝판왕 국민배우 타이틀은 아무나 가지는게 아님 그저 빛문희.. 영화가 전체적으로 부산사투리가 상황에안맞게 투머치하게 느껴졌지만 배우연기력이 워낙 좋아서  영화 잘봤다는 느낌이 듦,10,0,0,2020-01-02 12:58:00,0
877,김 종열(live****),재밌게 또는 감동 느끼며 봤는데요~사실  국내 문화에 문제점도 생각해 봤고요.허나 총체적으로 봤을때 별1개를 주신 분들은 대다수가 여성일듯~ ㅋㅋㅋ 나름 의미가 있는 영화 입니다.다만 꼴페들이 싫어할 영화~,10,0,0,2020-01-02 02:12:00,0
878,김서진(ksj8****),"보면서 울고 영화가 끝나고도 울었네요,,,할머니와 함께 유년시절을 보내서 그런지 너무 감정이입이 잘되었어요,, 매우 감동적인 영화네요",10,0,0,2020-01-02 01:16:00,0
879,Wonder i(ldu7****),여기 진짜 다들 왜 안 슬프다하는진 모르겠지만 나 진짜 저녁11시에 존나 울어서 제일 마지막에 영화관에서 나왔다ㅠㅠ,10,0,0,2020-01-02 00:44:00,0
880,xogh****,와..말이필요없다..연기는 어떻게 이렇게잘하지,10,0,0,2020-01-01 23:46:00,0
881,원투펀치(haha****),연기는 좋지만 스토리랑 개연성은 너무 억지네요...,8,0,0,2020-01-01 23:05:00,0
882,헛똑똑이(secr****),,10,0,0,2020-01-01 22:56:00,0
883,별명ㅎㅁㅎ(uej8****),담담하게 보려다 실패ㅜㅜ 연기 천재인가봐요 눈물이 계속 났어요,10,0,0,2020-01-01 22:14:00,0
884,잼잼(jamy****),"지루한 신파극으로 갈 수 있는 내용을 아역배우들과 조연들이 잘 살려줬다. 나문희, 김수안 배우는 이미 연기를 넘어선 생활이다. 건강과 가난. 이건 생각만해도 가슴아픈일이다.",7,0,0,2020-01-01 12:07:00,0
885,강지훈(kjh9****),,9,0,0,2020-01-01 11:06:00,0
886,김양금(sb05****),몬가..좀..억지스러움..잘밨네여..,7,0,0,2019-12-30 15:05:00,0
887,polo(polo****),영화보면서 눈물 났음.,10,0,0,2019-12-30 00:32:00,0
888,빛나는머머리(howu****),"여적여구도, 자기 엄마한테 젖소부인이라 하는 초등학생 아들... 대체 어느시대에 만들어진 영화인지",1,1,1,2020-08-22 10:58:00,0
889,이다정(pbhl****),당신이 이 영화를 보지 않았다면 아직 살아있을 이유 하나를 간직하고 있는 것입니다.,10,1,1,2020-05-14 13:13:00,0
890,한지상개좋아(gksw****),"이야기 개연성도 부족하고 어색한 사투리에 말도 안되는 연출, 가득한 신파, 아이에게 넣은 너무나도 조숙한 설정들이 영화를 보는 이로 하여금 반감을 살 만하다고 본다.",1,1,1,2020-05-10 21:03:00,0
891,민서현(lill****),그리운나의할머니....,10,1,1,2020-05-09 02:33:00,0
892,pont****,온갖 눈물 코드를 다 동원.결과는?,3,1,1,2020-05-08 09:07:00,0
893,깃시(kic4****),"나문희 배우는 같은 할머니역도 작품마다 다 다르게 연기하는 천상 배우다. 정말 얼굴, 말투, 움직임까지 어딘가에 똑같은 할머니가 있는듯 자연스럽다. 그리고 공주도 너무 잘해서 깜짝 놀랐다. 작품속에서 배우티 안내고 ...",8,1,1,2020-05-06 13:38:00,0
894,okok****,제목이 너무 억지스럽네요~,4,1,1,2020-05-05 23:58:00,0
895,뽀뇨(lhs8****),나문희 배우님 항상 감동적인 연기 해주셔서 감사드립니다.,10,1,1,2020-04-05 17:12:00,0
896,casa****,너무 슬퍼 울었습니다.,10,1,1,2020-04-03 23:07:00,0
897,WMK(wmk0****),"안 보시면 후회할껍니더^^, 꼭 보이소!",10,1,1,2020-03-31 02:23:00,0
898,기갑전사(kjna****),괜찮아요^^부담없이보면,10,1,1,2020-03-07 22:25:00,0
899,우진어매(hj_y****),나어렸을때할머니랑 자라 남다르고눈물도되게많고 심지어 주인공처럼 참 힘든삶을살아서 아직도수도꼭지열리면 안잠김.그런데눈물안나옴.감동스토리가 지금까지봤던 느낌이고연기는잘하는데 왜감동이없던건지~,4,1,1,2020-03-07 09:18:00,0
900,된다(rlat****),진짜 사투리 걸거쳐서 못듣겠네;; 원로배우가 그것도 못하나? 상투적인 사투리 거기서 마이너스 백점이다,2,1,1,2020-02-26 00:16:00,0
901,파파게노(om00****),부산이 고스란히 담겨있네요.,10,1,1,2020-01-29 20:27:00,0
902,thddnwls(0223****),한줄평: 두루마리 쥐고 오열함..,8,1,1,2020-01-28 00:03:00,0
903,tmff****,정말 공주랑 나문희선생님이랑 어찌나 명연기 콜라보인지ㅠㅠㅠ 정말 오랫만에 울었네요ㅠㅠ 역시 언제봐도 나문희선생님 연기는 정말 명품입니다!! 항상 행복하시고 건강하게 오래 오래 사세요~~,10,1,1,2020-01-22 06:29:00,0
904,쏘(esj6****),티비에서 결재해서 봤는데 왠만하면 잘보는데 이영화는 보다가 껐어요...부산사람인데 사투리 너무 이상해서 못들어주겠어요...무슨 북한사람말투처럼;; 정체모를 사투리...,1,1,1,2020-01-16 18:16:00,0
905,닭목비틀(ohpj****),극장에서 못본게 후회된 영화.네이버 줄거리를 보며 이렇게밖에 표현을 못했나???,10,1,1,2020-01-12 23:53:00,0
906,솔솔(siso****),나문희님 연기를 볼 수 있어 행복했습니다.김수안양의 연기도 호흡이 좋았구요.행복한 시간을 선사해주셔서 감사합니다.,10,1,1,2020-01-12 22:42:00,0
907,알래스카푸(sbcc****),뻔한 스토리지만 배우분들의 훌륭한 연기력으로 눈물 나는 감동을 선사해 주는 작품입니다. ㅠ.ㅠ,10,1,1,2020-01-12 15:55:00,0
908,이제현(wpgu****),"할머니 생각 많이 난다 ,,",10,1,1,2020-01-11 20:43:00,0
909,처음처럼(kmkm****),뻔한 스토리지만 연기력이 좋았음,8,1,1,2020-01-11 00:26:00,관람객
910,wldnjss(wldn****),댓글들이 왜이러지 영화보고 잘 안우는데 보면서 두번이나 울었네요..,9,1,1,2020-01-09 16:56:00,0
911,쏘련(gc69****),재미있게 잘 봤어요 연기너무 잘하시는거같아요  스토리는 빨리흘려가지만 나름 재미있게봤어요,9,1,1,2020-01-09 00:56:00,0
912,라이커무비(jhsa****),나문희님과 김수안양 연기가 너무 좋았습니다. 맞지 않는 사람도 있는 모양인데 자극적인 것을 좋아하는 분들에게는 안 맞을 수도 있을 겁니다. 잔잔하면서도 감동을 주는 영화 오랜만에 느껴보네요.,10,1,1,2020-01-08 11:12:00,0
913,히로(vjrm****),스포일러가 포함된 감상평입니다. 감상평 보기,10,1,1,2020-01-08 02:59:00,0
914,최영은(youn****),,10,1,1,2020-01-08 01:44:00,0
915,천일통신(ktf0****),...,10,1,1,2020-01-07 17:21:00,0
916,dusd****,너무 슬퍼서 계속 울었더니 토나올것 같아요ㅠㅠ누가 점수를 매길수 있을까요 나문희 배우님이 나오는 영화만 보면 자꾸 눈물이 나네요ㅠㅠ감사합니다 좋은 연기해주셔서 너무 감사합니다,10,1,1,2020-01-06 17:53:00,0
917,Rachel(rach****),사투리 너무 어색해서 집중이 안됨.... 저건 도대체 어느나라 사투린지;;;;,4,1,1,2020-01-05 23:23:00,0
918,jang****,스포일러가 포함된 감상평입니다. 감상평 보기,1,1,1,2020-01-04 18:47:00,0
919,호야안이(miya****),눈물이 계속 나요..너무 잘 봤네요~~,10,1,1,2020-01-01 11:16:00,0
920,dnal****,이거보고 어디서 뭐가슬픈지 모르겠다는사람들은 심장이 없는건지 감정이 가뭄인건지 1도 이해가안되네요진짜 감동적이고 느끼는것도 많은 영화에요 악플에 휘둘리지말고 꼭보세요 추천합니다!!!,10,1,1,2020-01-01 05:48:00,0
921,마우(goda****),할머니 밑에서 자란 저에게는 너무나도 감정이입이 되어 정말 많이 울었습니다. 돌아가신 할머니 생각이나서요.. 제가 부산쪽 사투리를 잘 몰라 그런지 어색하다고 느끼진 않았습니다. 다만 스토리가 결말 부분이 너무 빠른 ...,10,1,1,2019-12-31 02:30:00,0
922,lady****,평론가모드 아니면 볼만한데 평점이 너무 낮은듯 걍 생각없이보다가 눈물뚝뚝 흘렸...,8,1,1,2019-12-31 01:40:00,0
923,epur****,너무 동화같은 영화네요. 슬픈.. 곧 불혹인 남자의 눈에서 눈물이 멈추질 않았습니다. 모두 연기도 잘하고 글쓰는데도 아직도 먹먹하네요.,10,1,1,2019-12-30 09:17:00,0
924,kind****,많이 용돈 받은 놈이 떡뽂이 하나 먹고싶은 마음을 알겠나?뛰어본 놈이 장애우의 마음을 알겠나?평생 심부름 시킨 놈이 눈치보는 마음을 알겠나?군대 안간놈이 군대 간 심정을 알겠나?부모안잃어 본 놈이 부모잃은 심정을 알...,10,1,1,2019-12-30 02:32:00,0
925,미스코리아(bint****),나문희 김수안의 연기는 훌륭 스토리가 못 따라가네 고전 클리셰를 벗어나지 못한 신파 그리고 다소 억지 설정 기저귀 증정품을 마트에서 훔치고 폴라로이드카메라를 어린 아이가 수시로 꺼내서 사용하고 노골적 직접 광고도 좀...,5,1,1,2019-12-26 13:57:00,0
926,아나콘다(poli****),스포일러가 포함된 감상평입니다. 감상평 보기,7,1,1,2019-12-26 01:36:00,0
927,coc(coco****),스포일러가 포함된 감상평입니다. 감상평 보기,7,1,1,2019-12-26 00:05:00,0
928,백경 짜랑행 쮸(asem****),이거 진짜 미쳤어요ㅠㅠ이렇게 운 적 처음..다들 눈물바다되서 나갔어요...와 중간부터 끝까지 울다가 지쳐서 ㅜㅜ 스트레스도 풀렸어요,9,1,1,2019-12-05 00:09:00,0
929,아리(qudg****),남잔데 친구들이랑같이보러갓는데 서로 안우려고 울음참는게 다티낫다 나도 눈물이 졸라나올려고하는거 진짜 억지로참음,10,1,1,2019-12-05 00:01:00,0
930,치킨스웨그(sang****),내 심장은 강철심장인가 왜 슬픈데 울지 못하는거지. 보면서 내내 집으로 유승호 어렸을때 보는거 같더라고요.연기가.. 아이연기가 아님. 스토리에 비해 편집은 두번할까요같은 뜨문뜨문인데 연기로 그걸 매꾸네요. 꼭 보세요...,10,1,1,2019-12-04 23:56:00,0
931,박한울(gksd****),저희 할머니랑 너무 상황이 비슷해서 진짜 숨도 못 쉴 정도로 꺽꺽 거리면서 울었어요...돌아가신 할머니가 너무 보고싶네요..,10,1,1,2019-12-04 23:52:00,0
932,clcleeekkkfjf(kjt9****),넘감동 깊게봤어요눈물이나서  슬펐네요 끝부분이넘감동요,10,1,1,2019-12-04 23:46:00,0
933,nond****,아무리없어도  마트에서 절도하고 큰소리 치는씬은 너무 심했다  세상공감안감,2,2,2,2020-06-02 02:23:00,0
934,초디(zint****),누가봐도 뻔한 캐스팅의 뻔한 내용의 최악의 영화. 기존의 영화를 짜집기해서 편집해도 이 영화보다 나을거같다.,1,2,2,2020-03-30 22:44:00,0
935,김동준(tops****),감동이란 소스를 왕창 드리부운 영화 배경음악 눈물자극 포인트가 많고 관객 울릴려고 작정한듯 덕분에 오열했습니다ㅠㅠㅠ,8,2,2,2020-02-19 15:14:00,관람객
936,이동섭(sa98****),어느정도 감동적인 부분으로 커버는 되는듯 하나 스토리가 루즈하고 템포도 느린것 같습니다;; 저랑은 안맞네요,6,2,2,2020-02-07 14:13:00,관람객
937,aqula(aqul****),"서울 사람이 흉내내는 사투리 잘 봤고요, 후반부터 슬퍼지네요. 스토리 생각하며 보는 영화라기 보다 그냥 이런걸 찍었구나 하고 보는게 마음 편하실것 같아요.",6,2,2,2020-01-01 11:06:00,0
938,해바라기(ansj****),연기도 잘하고  스토리도 좋고  재미있네요 꼭보세요,10,2,2,2019-12-31 03:35:00,0
939,viki****,사투리는 연변사투리인가? 경상도 사투리인가? 왜이리 억지시러블까 난 영화안보고 지금 광고보고 쓰는거임  사투리만 제대로 썻더라도 좋았을듯 진짜 광고 잠깐 보는데도 짜증나서 틀고 댓글 다는거임  헐망징창,1,2,2,2019-12-28 12:19:00,0
940,강아름(kyl1****),그냥 그랬습니다,7,2,2,2019-12-19 11:58:00,관람객
941,tmdg****,재밌네요 영화관 가서 오열했어요,10,2,2,2019-12-08 21:17:00,0
942,saew****,그냥 잘 만들어진 드라마같은 영화!평점 9.4는 지나치게 높은 점수네요.,7,2,2,2019-12-08 14:42:00,0
943,호빵맨(thdd****),너무너무 감동적이고 재미있었어요 그리고 축복합니다 그리고 감기조심하세요 그리고 감쪽같은 그녀 화이팅입니다,10,2,2,2019-12-08 00:09:00,0
944,hws6****,수상한 그녀로 나문희의 건재함을 확인했다면 감쪽한 그녀로 나문희의 위대함을 발견했다,6,2,2,2019-12-07 23:43:00,0
945,나종수(whdt****),눈물이 왈칵 하품하다가,4,2,2,2019-12-07 21:00:00,0
946,콩콩(mini****),믿고보는 나문희님?영화너무감동적이네요..눈물이 수도꼭지처럼 나와요. 휴지는 반드시 가지고 관람하세요!!,10,2,2,2019-12-07 10:42:00,0
947,박나미(skal****),김수안 배우가 아역배우임에도 정말 감성적인 연기에 뛰어났고 보는내내 눈물펑펑 나오던 영화..할머니 살아계실때 잘하자는 생각이 든다,10,2,2,2019-12-07 01:17:00,0
948,Robertson(3698****),중반에는 할아버지 할머니 생각나면서 슬펐는데 후반부로 가면서 너무 억지로 쥐어짜내는 느낌...,5,2,2,2019-12-06 23:53:00,0
949,애플팝(appl****),눈물많이 흘렸네요조금 덜 슬펐다면 좋았을텐데여운이 많이남아서 아직도 마음 한켠이 아리네요 할머니 사랑합니다,9,2,2,2019-12-06 22:44:00,0
950,dae4****,웃다울고웃다울고 사람 감정이 와리가리 신기한 영화임,10,2,2,2019-12-05 11:55:00,0
951,psad****,우리 할머니생각나서ㅠㅠ,10,2,2,2019-12-05 10:54:00,0
952,레동이(sds3****),"스토리,전개,연출,영상미 다 모르겠고~ 배우분들 연기력은 개쩔드라.. 영화보고 20년 만에 펑펑울었다. 살빠진 느낌... 간만에 나도 감성이 있는인간이구나라고 느낌...",10,2,2,2019-12-05 09:41:00,0
953,오징어(di0_****),총체적난국. 서울 사람이 흉내는 내지만 부산 사투리가 전혀 아님. 최소한 부산사람 데여다 놓고 대본 한번만 같이 읽었어도 저리 안한다.,1,3,3,2019-12-25 23:47:00,0
954,다미입니당(juen****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,3,2019-12-25 16:45:00,0
955,연주(uni_****),스포일러가 포함된 감상평입니다. 감상평 보기,7,3,3,2019-12-17 19:11:00,0
956,하영이엄마(uni8****),스포일러가 포함된 감상평입니다. 감상평 보기,8,3,3,2019-12-16 14:05:00,0
957,lark****,,10,3,3,2019-12-16 06:23:00,0
958,eunb****,정말 훌륭한 배우님들을 데리고 이런 영화를 만드시다니요...정만 스토리도 뻔한 스토리를 가지고 구성과 장면 장면들이 연결되는것도 없고 대사도 의미없고 그러다 막판에 감동을 짜내는 이런 ...처음으로 영화 중간에 나가...,2,3,3,2019-12-15 23:57:00,0
959,달팽이(gimt****),스토리가 너무 현실성이 없어 공감가지 않았다.중학생이 만든 스토리 같았다.전형적인 슬픈 상황의 나열도 그렇고너무나 환상적인 도움의 손길도 그렇다.,2,3,3,2019-12-15 23:11:00,0
960,l111****,ㅠㅠ같이 산 울 할머니 생각나서 엄청움....,10,3,3,2019-12-13 00:29:00,0
