,nickname,text,score,like,dislike,time,watch_movie
1728,인어겅주(kmio****),신혜선배우  넘 연기 잘하네요.  슬퍼서 눈물도 났네요. 간만에..  올초부터 보고싶었는데 계속 미뤄져서 이제라도 보게되어 좋아요.  재미있게 잘 봤습니다~,10,7,4,2020-06-11 23:30:00,0
1729,싸커(maje****),"조조로 메가박스 남양주에서 봤는데,역대급 재판영화입니다.연기력이 장난이 없었고,프로연기자들 많이 나오고요.주작없고, 볼만합니다.2시간 집중해서 봤구요.시간 훌쩍 갔어요.",10,7,4,2020-06-11 13:19:00,0
1730,순둥순둥(tkfk****),솔직히 이 정도 내용에 연기면 사실 대박칠 영화 였다.. 코로나 때문에 어휴.. 진짜 재밌더라 변호사란 직업이 진짜 무섭기도 하고 강하기도 하고 여튼 반전도 있고 재밌었음!! 신혜선 연기 진짜 굿굿 베리 굿이었음~,10,7,4,2020-06-11 11:28:00,0
1731,킹갓첼황족(chlr****),스포일러가 포함된 감상평입니다. 감상평 보기,10,7,4,2020-06-11 02:13:00,0
1732,작은것에도 감사(miso****),,10,7,4,2020-06-11 00:10:00,0
1733,seo(seor****),,10,7,4,2020-06-11 00:06:00,0
1734,똑순이(phj0****),오랜만에 좋은영화 잘 봤습니다,10,7,4,2020-06-10 23:54:00,0
1735,G돌(jiwo****),몰입도 높은 영화.. 짱!,10,7,4,2020-06-10 23:53:00,0
1736,릿츠(gp12****),신혜선배우님 연기력은 정말 최고입니다.,10,7,4,2020-06-10 23:44:00,0
1737,박국희(72ku****),,10,7,4,2020-06-10 23:38:00,0
1738,나니나노(sisu****),흔한 소재 뻔한 스토리지만 끝은 뻔하지않은 괜찮은 영화,9,7,4,2020-06-10 19:28:00,0
1739,lhy4****,간만에 웰메이드 한국영화를 본 것 같아요. 모두들 꼭 봤으면 하는 영화.,10,7,4,2020-06-10 15:02:00,0
1740,tkwl****,배우들 연기가 모두 모두 좋았습니다!,10,7,4,2020-06-10 14:56:00,0
1741,박선복(seon****),신혜선씨 연기 좋음,8,8,5,2020-07-19 23:06:00,관람객
1742,안젤라(jsse****),"코로나때문에 극장에 오랜만에 갔는데, 결백영화는 잘 짜여진 한편의 감동스토리입니다.강추하고 싶어요.영화 잘 봤습니다.",10,8,5,2020-07-06 19:16:00,관람객
1743,alic****,"왜 다들 댓글알바라고 하는 거죠.. 저한테는 인생영화였습니다. 자신의 손으로 소중한 것을 지켜내는 주인공이 멋있으면서도, 변호사의 딜레마에 대해 생각해보게 됩니다. 정의냐 사익이냐 하는 딜레마는 뻔하고, 윤리적인 면...",10,8,5,2020-06-21 11:44:00,0
1744,여행쪼아(djaa****),그들의 선택들이 이해가 간다. 연기 좋고 스토리 좋고,10,8,5,2020-06-21 10:15:00,0
1745,강민지(rkda****),,10,8,5,2020-06-21 03:31:00,0
1746,한지유(jiyu****),모든 배우의 연기력이 뛰어났던 영화,10,8,5,2020-06-19 01:10:00,0
1747,nk_k****,추천합니다~,10,8,5,2020-06-19 00:18:00,0
1748,Artyom(eodn****),스포일러가 포함된 감상평입니다. 감상평 보기,10,8,5,2020-06-18 21:26:00,0
1749,찐이(jhj8****),와..연기력 보고 소름,10,8,5,2020-06-18 16:11:00,0
1750,카타르짱(kkil****),"평점 테러 맞을 영화는 아닌데,, 대체 어떤 영화여야 칭찬할련지 잣대가 높은 듯 싶네 천만관객 영화도 다 거기서 거기더만 돈주고 영화 봤으면서 뭘 그리 불만들이 많은지,,",9,8,5,2020-06-18 08:44:00,0
1751,bolb****,"와..내가뭘본거지,,신혜선은 왜 이런시나리오에 열연을하지.,,와,,,신혜선연기가아까워ㅠ 리얼이랑 동급으로 노잼",1,8,5,2020-06-15 20:48:00,0
1752,지구정복(zero****),연기는 괜찮아요...,8,8,5,2020-06-15 14:06:00,관람객
1753,안경(jyjy****),언제부터 감동과 가족애가 신파가 되었나? 사람들은 너무 자극적이고 잔인한 매체물만 좋아하는거 아닌가...? 오랜만에 너무 재밌게 본 영화여서 감독까지 찾아봄. 내 돈주고 내가봄. 욕하는 사람들 이해가 안됌 진짜;,10,8,5,2020-06-14 22:29:00,0
1754,지윤(anfm****),진짜 흔해빠진 한국영화.신파적 요소가 가득가득함.배우가 아까울 뿐.,1,8,5,2020-06-14 21:08:00,0
1755,엠제이애니(myun****),에라이 이딴걸 10점을주냐 적당히해라 영화볼돈으로 커피나 밥사먹어라 그게더이득이다,1,8,5,2020-06-14 21:01:00,0
1756,혜나C(show****),막 후기보면 딕션좋고 연기 좋다고 하는데..보면은 영화 캐릭터에 배우들 연기가 안스며듬 오글거림 따로 놈,4,8,5,2020-06-14 13:15:00,0
1757,A peach tree(csho****),세상지루했다 오랜만에 보는영화였고 평점도 높아서 기대했는데 이야기의 스케일은 넘 작고 클라이막스도 약했고 지루한 사건들만 나열 솔직히 이런영화의 대본을 보고 이영화가 나오기까지 수많은 사람들의 결정과 결제가 이루어 ...,4,8,5,2020-06-14 08:23:00,0
1758,리그 우승은 토트넘(jrej****),스토리가 엄청 풍부한 영화배우들의 연기가 엄청난 영화특히 신혜선 배우 연기 엄청났음,10,8,5,2020-06-14 00:51:00,0
1759,드루비치(donz****),스포일러가 포함된 감상평입니다. 감상평 보기,1,8,5,2020-06-13 15:43:00,0
1760,Bbbeee(daei****),난 이 영화가 흔해빠진 신파물일 줄 알았음. 좋아하는 배우님이 나와서 보러가긴 했지만 스토리는 전혀 기대하지 않았음. 또다시 한국 영화계에서 신과 함께의 뒤를 이을 진부한 신파물이 나왔구나? 싶었지. 하지만 이 영화...,10,8,5,2020-06-13 01:46:00,0
1761,칩스(gera****),연기구멍 하나도 없고 여성 주연 영화라 너무 좋았어요 신혜선 배종옥 배우 특히,10,8,5,2020-06-12 17:52:00,0
1762,wjsd****,너무재밌고 무엇보다 쪼는 맛에 시간가는 줄 몰랐어요 혜선씨 연기 많이 느셨네요 담 작품 기대합니다,10,8,5,2020-06-11 00:19:00,0
1763,장유진(jyju****),신혜선 연기 미쳤고.. 진짜 감동,10,8,5,2020-06-10 22:33:00,0
1764,김현식(ssik****),배우도 탄탄 연출도 탄탄아주 오랜만에 재밌는 영화봤습니다:),10,8,5,2020-06-10 21:38:00,0
1765,장재민(koko****),몰입감 높은 연기와 카메라워크에 높은 점수를 드려요. 다만 빌런들의 서사가 빈약해서 예고편과는 전혀 다른 결의 영화로 끝났네요. 이 부분만 스위치 끄고 보면 굿.,9,8,5,2020-06-10 21:38:00,0
1766,ehek****,너무 재밌네요...연기면 연기 스토리면 스토리 너무 재밌게 잘봤습니다...소름돋고 나왔네요,10,8,5,2020-06-10 21:30:00,0
1767,윤(ann9****),재밌었습니다.  긴장감 높은 좋은 영화였습니다,10,8,5,2020-06-10 20:40:00,0
1768,희련맘(hy16****),진짜 핵존잼....안보면 후회합니다 열분...,10,8,5,2020-06-10 20:21:00,0
1769,jueh****,신혜선씨 변호사역활이 잘 어울리네요연기도 넘 잘하고~^^,10,8,5,2020-06-10 18:21:00,0
1770,na2(na21****),,9,8,5,2020-06-10 11:14:00,0
1771,arno****,신혜선님 연기 넘 잘하고 예뻐요 ^^,10,9,6,2020-06-21 08:16:00,0
1772,하민(zero****),재밋습니다. 졸려요. 범인이,6,9,6,2020-06-21 05:19:00,관람객
1773,에마슈(frog****),막장 소재 억지 울음 역겹네요 6점대 영화,1,9,6,2020-06-17 00:41:00,0
1774,몽카(mong****),무슨 아침연속극 몇편을 짜집기로 해놓은 신파극,1,9,6,2020-06-16 21:31:00,0
1775,망고씌(psy9****),러닝타임이 길어서..좀지루한감이잇음!!  으음 막 엄청 몰입감은 업슴,7,9,6,2020-06-15 08:43:00,관람객
1776,ㅎㅋㅎㅋ(pidg****),낮은 평점 믿지 마시고 한번 보세요~,10,9,6,2020-06-12 00:47:00,0
1777,핫도그(abj0****),감동적이나 조금 억지스럽고 결말이 뭔가하는..큰팩트가없었던영화 쏘쏘,5,9,6,2020-06-11 11:27:00,0
1778,297(lee9****),신혜선 배우 연기가 대박이었습니다,10,9,6,2020-06-11 00:14:00,0
1779,kiddlee(2hye****),코로나로 힘든 시기에 재미와 마음을 녹여주는 영화,10,9,6,2020-06-10 20:56:00,0
1780,Felix(andr****),근래 한국영화중 가장 몰입도 좋고 볼만한영화,10,9,6,2020-06-10 20:53:00,0
1781,sync****,흥미진진한 사건전개에 몰입도 짱!!!,10,9,6,2020-06-10 15:10:00,0
1782,키움팬과갈비탕(kmjj****),ㄹㅇ로 콜.결백.침입자 다볼려고 했고 오늘 2편을 봤는데 결백이 침입자보다 스토리도 좋고 배우들연기도 더 좋고 모든면에서 다 좋은듯,8,10,7,2020-06-10 15:13:00,0
1783,한번만안아줘94(mina****),감동 그자체였습니다~ 또 보고 싶네요^^~~,10,10,7,2020-06-10 13:54:00,0
1784,로렌시아(5gum****),오랜만에 극장갔는데 만족도 짱!역시 스릴있는 이런 영화가 짱!,9,10,7,2020-06-10 13:30:00,0
1785,young(merr****),재밌어요 강추!!! *^^*,10,10,7,2020-06-10 11:28:00,0
1786,sally(dino****),"평점 높은 사람들 다 알바인가 보네요. 뻔한 스토리, 지루한 전개, 올드한 유머 코드가 합쳐져 3류 영화 그 자체였습니다. 스토리 또한 너무 말도 안 되는 전개가 이어졌고, 모르는 사람들한테 맞으면서 신고도 안 한다...",1,11,8,2020-06-13 09:43:00,0
1787,안녕해달(enhy****),관객을 병0 취급하는 한국 영화의 '결백'을 주장하는 영화,1,11,8,2020-06-12 23:02:00,0
1788,별이(hb50****),내용이너무빠르게진행되어서 좀개연성이없어보인다배우들연기는좋았으나 다른건다별로였음뜬금없는 신파도 어이없었음,3,12,9,2020-06-16 12:02:00,관람객
1789,ysy6****,스토리는 다소 어중간..,5,12,9,2020-06-15 18:03:00,관람객
1790,돌멩이(ehda****),평점 알바 뭡니까..  재미가없어요..지쳐요 영화가,1,12,9,2020-06-13 05:07:00,0
1791,Tpoo(shy5****),넘 지루하네요. .하..돈 아까비..평점 너무 한거아닌가요?,2,12,9,2020-06-11 10:15:00,0
1792,zzon****,침입자 볼까했는데 결백 진짜재밌습니다,10,12,9,2020-06-10 15:35:00,0
1793,mmm(wbqj****),초중반 스토리 긴장되게 스릴있다가 진범 밝혀지고 조금 지루해지다가 후반 진행에 소름돋았음. 연기는 물론이고 스토리가 확실한 작품. 간만에 재밌는 국내영화 찾았음.,10,12,9,2020-06-10 13:27:00,0
1794,매니아(redd****),실화를 바탕으로 한 몰입감과 배우들의 연기가 장난 아니네요.!  간만에 영화다운 영화가 나왔습니다. 여러분 극장으로 달리세요,10,12,9,2020-06-10 11:33:00,0
1795,원투펀치(haha****),코로나 때문에 개봉연기된게 아쉽네요. 몰입도 높고 연기도 다들 좋아요.,10,13,10,2020-06-10 13:25:00,0
1796,카나(qkrg****),신혜선님과 배종옥님 연기가 너무 좋아요.역시 언제나 믿고보는 배우들입니다ㅠㅠㅠ!!,10,13,10,2020-06-10 13:05:00,0
1797,제맏01(port****),"배우들 연기가 너무 좋았고, 엔딩까지 몰입감 있게 봤음. 극장 나오면서 여러가지 생각이 들게하는 작품bb",10,13,10,2020-06-10 11:25:00,0
1798,해마(hy88****),,10,13,10,2020-06-10 10:59:00,0
1799,ch(top4****),오랜 기다린 보람이 있던 영화. 간만에 볼만한 영화였고 '결백'이라는 주제를 다시 한 번 생각하게 만드는 작품이었습니다. 베테랑 배우들의 열연이 극의 몰입을 높였네요. 극을 이끌고 나가는 신혜선 배우의...,10,14,11,2020-06-10 12:44:00,0
1800,한은혜(tj_e****),깊이있는영화..꼭 보세요. 두번보세요.,10,14,11,2020-06-10 12:10:00,0
1801,신선아(o3o9****),뻔한 신파극이라는 평점에 별 기대를 하지않고 봤으나 달랐다 대한민국에서 살아온 엄마와 딸이라면 그저 공감할수 밖에 없는 이야기 신파극이 아니다 실제 현실에서 누군가는 겪었을 또는 겪고 있을 지극히 현실을 담은 영화....,10,18,15,2020-06-18 23:35:00,관람객
1802,japa(kwon****),즙짜기의 연속,1,18,15,2020-06-17 20:41:00,관람객
1803,옌(yein****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-09-01 18:14:00,0
1804,우윳빛깔흑인(anid****),나름 재미있게 봤습니다,8,2,0,2020-09-01 06:07:00,0
1805,foqj****,"밤늦게 선택한.. 올해 처음으로 보는 영화였지만 최고라는 극찬이 아깝지 않은 연기, 스토리가히 최고였습다~",10,2,0,2020-09-01 02:56:00,0
1806,aaa(aaaa****),방금봤어욤 진짜 재미있고 감동인 영화였고 신혜선씨 연기포스 멋있어요,10,2,0,2020-09-01 01:50:00,0
1807,mrdn****,동생 역 연기 짱. 배종옥도 연기 짱. 허준호 신혜선도,10,2,0,2020-09-01 00:40:00,0
1808,키키티(ez10****),,10,2,0,2020-09-01 00:26:00,0
1809,ossc****,최근 본 영화중 젤 나음.  신혜선의 재발견! 배종옥연기 2%부족.,8,2,0,2020-08-31 23:59:00,0
1810,도요새(king****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-08-31 18:01:00,0
1811,아카드(iika****),스토리 탄탄 연기력 장난아님,10,2,0,2020-08-30 18:09:00,0
1812,유진(zaqw****),엄마랑 같이 봤는데 정말 재밌었습니다 강추근데 악역으로 나오는 사람이 많아서 영화 볼때 헷갈려요 ㅋㅋ,9,2,0,2020-08-30 17:14:00,0
1813,너의 순수에 반하다(iamo****),탄탄한 스토리에 배우들의 연기력..기대 이상입니다,10,2,0,2020-08-30 13:55:00,0
1814,볼륵으(abcd****),"여운이 남는 두 여배우들의 연기력, 박수를 보냅니다.",10,2,0,2020-08-30 05:02:00,0
1815,얌(6721****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-08-30 01:09:00,0
1816,das(dasa****),,9,2,0,2020-08-29 23:50:00,0
1817,akp1****,스포일러가 포함된 감상평입니다. 감상평 보기,8,2,0,2020-08-29 23:02:00,0
1818,여보세요 나야(rabb****),스포일러가 포함된 감상평입니다. 감상평 보기,9,2,0,2020-08-29 19:07:00,0
1819,냥이(dlwl****),배우들연기가 너무좋아요 신혜선님최공,8,2,0,2020-08-29 16:24:00,0
1820,유연정(yeon****),스포일러가 포함된 감상평입니다. 감상평 보기,9,2,0,2020-08-29 10:08:00,0
1821,권정열(kwon****),"유튜브 하는 친구랑 같이 사서 봤는데 솔직히 비주얼이나 배우들 연기력은 좋았음.제가 영화 볼 때 막 ""후욱..후욱...숨겨진 떡밥이나 감독의도 다 찾아야한다능 후욱후욱..."" 하면서 보는 ㅈ문가 타입이...",8,2,0,2020-08-28 20:41:00,0
1822,sugar(rrnj****),알바가 쓸법한 감상평이 진짜감상평이네요스토리탄탄하고 배우들연기력뛰어나구요잼나요,10,2,0,2020-08-27 23:58:00,0
1823,pmw(pmw1****),,10,2,0,2020-08-27 05:54:00,0
1824,귀염둥이(didg****),오랜만에 감동적인 영화였어요ㅠㅠ역시 신혜선배우님 ㅠㅠ 처음 평점 남겨보네여 ㅎㅎ,10,2,0,2020-08-27 05:44:00,0
1825,superd(kuen****),,10,2,0,2020-08-26 22:26:00,0
1826,Young(lrou****),보는 내내 쿵쾅쿵쾅 했어요,10,2,0,2020-08-26 19:39:00,0
1827,김유정(tlfq****),와 진짜 이거보고 신혜선 팬카페 가입할뻔했습니다... 연기만 집중해서 봐도 두시간 후딱지나갈만큼 후덜덜한 신혜선의 연기... 참고로 저 여자.,10,2,0,2020-08-26 19:30:00,0
1828,rain(nzba****),"최근 제가 본 영화가 침입자, #살아있다, 결백인데 그 중  젤루 괜찮았는데 평점 글 보니 알바얘기가 많네요.  특히 살아있다 보면 이 영화 정말 괜찮다고 느낄꺼 같은데..^^; 암튼 전 재미있게 봤습니다.",10,2,0,2020-08-26 14:45:00,0
1829,초아(6416****),"헬...TV로 잘 봤습니다.이걸 왜 이제 봤나 싶네요!!(사라진 시간)볼시간에 결백보세요!↑후풍이 아직도...배정옥 분장,연기 작살나구요~신혜선←배우는 첨 보는듯 한데~ 연기도 잘하고보면 볼수록 예쁘다는 생각이 드네...",10,2,0,2020-08-25 00:24:00,0
1830,BlackCat(qoo0****),,10,2,0,2020-08-24 19:52:00,0
1831,samdori(aico****),정말 잘 만든 영화인데. 안타깝게도 코로나19 로 인해 관객이 백만이 안되네요,10,2,0,2020-08-24 18:56:00,0
1832,꾸미(bada****),볼만하네요. 지루한 시간도 없구요.,9,2,0,2020-08-23 18:21:00,0
1833,퓨쳐킹(lyk5****),,10,2,0,2020-08-23 11:38:00,0
1834,안녕(hy01****),지루할 틈 없이 킬링타임용으로 제격이네요,8,2,0,2020-08-23 11:35:00,0
1835,토깽이(gkgk****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-08-23 10:35:00,0
1836,백산(sans****),신혜선 졸라 이쁨 히힣힣,10,2,0,2020-08-23 01:54:00,0
1837,젠가스(mjsn****),신혜선배우의 연기가 잘 녹아들었던 작품.팬으로서 살짝 걱정했었는데 이젠 주연으로도 전혀 걱정없습니다,8,2,0,2020-08-22 16:39:00,0
1838,ms(msk6****),와.. 연출 연기 스토리까지 그냥 모든 게 다 완벽했던 거 같아요 뒤로 갈수록 슬퍼서 많이 울었어요 ㅠㅠ 너무 재밌었어요 완벽 !!,10,2,0,2020-08-21 21:39:00,0
1839,뻑(iv22****),너무 잼있었읍니다. 전혀 지루하지 않으 스토리에 자식된자의 고민과 그의 따른 결과가 참 인상적 이었읍니다.,9,2,0,2020-08-20 17:37:00,0
1840,whit****,배우들 연기가 너무 좋았어요!!,10,2,0,2020-08-20 13:58:00,0
1841,강졍(wjdd****),,10,2,0,2020-08-19 17:07:00,0
1842,풍경소리07(boms****),인간 욕망 비열 .모성애 모두 드러낸 작품. 주위에 싸이코들이 의외로많다는 걸 알려줌,8,2,0,2020-08-19 05:34:00,0
1843,배주현(bsj7****),연기력이  역시   스토리도  좋구여   흡입력이  잇어서  재밋게  밧어여,8,2,0,2020-08-19 00:44:00,0
1844,윤승아(wpgk****),,10,2,0,2020-08-18 23:13:00,0
1845,닭장수(tj12****),후반부 갸웃하긴했지만 나쁘지 않았습니다,7,2,0,2020-08-18 20:53:00,관람객
1846,day(0528****),신혜선 배종욱 배우 연기가 좋았다.,8,2,0,2020-08-18 19:35:00,0
1847,루나(silv****),신혜선 별로아 생각해 안보려는걸 예고편이 흥미로워 봤다만  끝나고 바로 또 돌려봤다  간만에 재밌게 본영화 성공이다!  신혜선의 재재발견~,10,2,0,2020-08-18 14:31:00,0
1848,yjj1004(pure****),잘 만든 좋은 영화네요. 꼭 보세요 ^^,10,2,0,2020-08-17 21:09:00,0
1849,뀨(tjru****),신혜선 연기가 그나마 살림 뻔함,2,2,0,2020-08-12 04:41:00,0
1850,홍당무(side****),지루한법정싸움인가 했는데 추리수사물? 쪽 비중이 더 높은..나름 긴장감도 있고 잼있게 봤습니다. 근데 요즘 시국이 그래서 그런가 왤케 입에서 분비물 튀는게 눈에 띄는지..ㅎㅎ,9,2,0,2020-08-11 20:51:00,0
1851,김몽글이(chan****),,9,2,0,2020-08-11 02:24:00,0
1852,FICTION(aibu****),,10,2,0,2020-08-11 01:28:00,0
1853,신해(shin****),엥 이거 재밌는데요;; 난 딱 이런영화가 좋던데. 잔인한것도 없고 실화를 바탕으로 한거,8,2,0,2020-08-11 00:38:00,0
1854,jihyo053(jind****),,10,2,0,2020-08-10 02:14:00,0
1855,러브론(love****),스토리도 스토리지만 배우들의 열연만으로 상당히 볼만한작품,10,2,0,2020-08-09 23:23:00,0
1856,peki****,아침에 살아있다 보고 엄청 짜증 났었는데 이거 보고 마음의 위로를 얻었습니다. 역시 좀비보다 사람이 무섭네요,8,2,0,2020-08-09 22:41:00,0
1857,ShiningDog(shin****),스포일러가 포함된 감상평입니다. 감상평 보기,7,2,0,2020-08-09 16:20:00,0
1858,오뚜기(kims****),어머니는이미죄값을치렀으니까요,10,2,0,2020-08-09 13:29:00,0
1859,푸딩(euno****),스토리가 흥미진진하고 재밌어요.배우들 연기 좋았어요.강추!,10,2,0,2020-08-09 11:55:00,0
1860,땅강아지(ariv****),지금 볼까 말까 고민하시는분 ! 보셔요 잼있습니다.,8,2,0,2020-08-09 01:34:00,0
1861,검도운(jywh****),스토리 반전 연기... 해외의 걸작영화의 스토리를 본듯한 뻔한얘기 같으면서도 빠져드는 몰입. 옛날영화 이끼가 문득 생각나네요,10,2,0,2020-08-09 01:14:00,0
1862,west****,요즘 보기 드문 한국영화에 스토리 수작이 나온듯 합니다.,10,2,0,2020-08-08 22:10:00,0
1863,김민서(ser0****),,10,2,0,2020-08-08 21:42:00,0
1864,수돌이(kihy****),2020 최고의. 스릴러 물이었어요. 신혜선 여배우의 작품 장악력을  칭찬하고싶습니다,10,2,0,2020-08-08 20:35:00,0
1865,지민(jimi****),,10,2,0,2020-08-08 18:17:00,0
1866,앙헬(anje****),배종옥 신혜선완벽했음,10,2,0,2020-08-08 00:35:00,0
1867,김나연(lys1****),이런 영화 고구마라서 안좋아하는데 사건 진행도 시원시원하고 재밌었어요 신혜선님 연기 짱잘해~~,10,2,0,2020-08-06 15:54:00,0
1868,1qw(1qw2****),재밌다 신혜선 연기가 대박이다. 엄청 몰입함,10,2,0,2020-08-06 15:21:00,0
1869,김경남(bean****),아 진짜 슬프음ㅠㅠㅜㅜ,10,2,0,2020-08-06 14:14:00,0
1870,계양인(trff****),스포일러가 포함된 감상평입니다. 감상평 보기,10,2,0,2020-08-06 12:40:00,0
1871,콤비(comb****),,8,2,0,2020-08-06 11:27:00,관람객
1872,some****,재밌었어요. 다들 연기력이 좋아서 집중해서봤습니다.,10,2,0,2020-08-06 08:11:00,0
1873,쟈르크(rayp****),신혜선님 연기 너무 좋았습니다 반전도 좋았구 그런데 검사님이 악역 같은 느낌을 줄려고 그런건지는 모르겠는데 나오면 뭔가 집중이 떨어집니다,8,2,0,2020-08-06 00:51:00,0
1874,엔키노(enki****),,9,2,0,2020-08-05 23:52:00,0
1875,박대박(jinw****),봉준호 마더를 넘을순없다 홍경은 원빈에 가까웠고 처음 시작 한국식 롱테이크는  짜릿하다 힘내시게 응원합니다,10,2,0,2020-08-02 06:25:00,0
1876,칼라드제(keob****),나만 당할순없다~!!,10,2,0,2020-08-01 17:55:00,0
1877,컁컁(qhdu****),진짜 웬만한 영화 보면 다 울 정도로 눈물 버튼 고장 난 사람인데 눈물 한방울도 안 흘렸어요..신파 지긋지긋합니다ㅠ기대하고 갔는데 제값 주고 본 게 아까웠어요. 배우들의 연기는 좋았습니다!,6,2,0,2020-08-01 07:32:00,0
1878,모모모(ahdh****),정말 오랜만에 재미있게  본  영화네여,10,2,0,2020-08-01 07:07:00,0
1879,아현(bbal****),배종옥씨의 연기 진짜 최고네요새끼는 비바람이치고 날벼락이쳐도엄마만 있으면 된다...,10,2,0,2020-07-28 13:55:00,0
1880,qkrw****,,10,2,0,2020-07-28 02:16:00,0
1881,데미안(juni****),마지막 부분이 좋았습니다.,9,2,0,2020-07-28 01:41:00,0
1882,녹턴(hskh****),,9,2,0,2020-07-27 18:59:00,0
1883,겨울아이(wars****),다 좋은데 이 영화에서 정말 말도 안되는 설정은 대한민국 법원이 공정성을 지킨다는 것이다,10,2,0,2020-07-27 02:12:00,0
1884,yeony(ddoy****),배우분들 연기도 훌륭하고 꽤 재밌게 봤습니다,10,2,0,2020-07-26 17:26:00,0
1885,신기철(shee****),,8,2,0,2020-07-26 12:21:00,0
1886,승범(cook****),,10,2,0,2020-07-26 01:10:00,0
1887,xxesxo(ysle****),,10,2,0,2020-07-26 00:25:00,0
1888,남주현(njhe****),,10,2,0,2020-07-25 22:44:00,0
1889,이영호(2200****),연기자들 모두 잘합니다!,10,2,0,2020-07-25 11:29:00,0
1890,초미공(assh****),배우들이 멱살잡고 끌고간 영화네요 특히 신혜선 배우에 연기와 딕션이 너무좋았어요 ^^재밌게 봤습니다!,10,2,0,2020-07-25 03:14:00,0
1891,와카레모(youp****),솔직히 이 정도면 충분히 볼만한 영화다. 개인적으로 몰입도 좋았다.,10,2,0,2020-07-25 03:09:00,0
1892,가을(dgmg****),결제해서 봤습니다 코로나 때문에 관객수가 많지 않아 너무 안타깝네요 정말 몰입해서 봤습니다,10,2,0,2020-07-25 00:15:00,0
1893,신유빈(ymj0****),,10,2,0,2020-07-24 08:59:00,0
1894,RON(wldn****),,9,2,0,2020-07-24 02:23:00,0
1895,우끼끽(tjdn****),탄탄한 연기력 지루하지도 않구 재밌게 잘봤습니다!,10,2,0,2020-07-24 00:50:00,0
1896,아오이유우(sbke****),반전에 놀래따연기좋았어요,10,2,0,2020-07-23 22:04:00,0
1897,싱기방귀(gpff****),"배우가 아깝습니다,,",1,2,0,2020-07-22 18:32:00,0
1898,김예나(kimy****),드럽게 재미 하나도 없음.,1,2,0,2020-07-22 17:50:00,0
1899,Lovelygirl(glob****),넘 슬프네요ㅠㅠㅠ 배종옥님과 신혜선님의 연기와 모든 배우분들 모두 와닿았어요,10,2,0,2020-07-22 06:19:00,0
1900,안나(wqqn****),"정말 너무 보고 싶고 궁금했던 영화를 늦게서라도 보게 되서 너무 다행이고 좋았다.배우분들 연기 좋음,,스토리가 어떻게 이어지는지 궁금해서 한번에 쭉 이어서 끝까지 봄",8,2,0,2020-07-21 21:50:00,0
1901,abcd(zlzl****),초반부 원테이크처럼 흘러가는 장례식장씬진짜 몰입도 미쳤습니다... 솔직히 스토리 자체는 뻔할 수 있었는데 그걸 풀어가는 캐릭터 하나하나가 살아있는 느낌!!,9,2,0,2020-07-21 21:26:00,0
1902,스카이캔디(pskc****),예전에 뉴스로 봤던 이 사건에 대해서 다시 검색해보는 계기가 되었습니다. 연기와 감동이 녹아있네요. 이세상 나쁜사람들은 모두 죗값을 치르기 바랍니다.,9,2,0,2020-07-21 21:11:00,0
1903,쏘세지(cass****),신혜선의 카리스마 있는 연기가 압도적이네요,10,2,0,2020-07-21 19:54:00,0
1904,j10m****,별생각없이 봤다가 깜놀 몰입도최고 탄탄한 스토리에 연기까지 간만에 눈물 남,10,2,0,2020-07-21 19:18:00,0
1905,김소은(thdm****),,10,2,0,2020-07-21 18:21:00,0
1906,김동열(sksq****),진짜 너무 재밋엇어요연기에 소름돋고갑니당,10,2,0,2020-07-21 18:00:00,0
1907,워닝샷(eej2****),,8,2,0,2020-07-20 22:32:00,0
1908,익명Unknown(lswq****),스포일러가 포함된 감상평입니다. 감상평 보기,8,2,0,2020-07-20 18:27:00,0
1909,superbogun(danm****),신혜선이라는 배우의 연기력을 확인한 작품. 연출도 전개도 좋지만 신파는 아쉽다,8,2,0,2020-07-19 23:24:00,0
1910,love(subi****),코로나 땜에 영화관 꽤 못 가다 본 첫 영환데 앵간 재밌음 초반에는 루즈할 수 있는데 보다보면 흥미롭고 신혜선 연기 오짐 다른 배우들 연기도 한 몫 하는듯 난 이 영화 추천 ㅇㅇ,8,2,0,2020-07-19 21:10:00,0
1911,c259****,몰입감 있고 스토리 소재 디테일하고   괜찮네요  오랜만에 쓰레기영화에서 벗어났네요,10,2,0,2020-07-19 11:28:00,0
1912,rkdd****,연기력 대박 넘 잘봤어요,10,2,0,2020-07-19 10:29:00,0
1913,dkdldi(ysja****),,10,2,0,2020-07-19 06:23:00,0
1914,siyr****,배우들 연기는 말할것도 없고!!! 오랜만에 여운이 많이 남는 영화 였습니다.복잡한 깊이를 담은 영화 입니다.두번보세요,10,2,0,2020-07-19 04:26:00,0
1915,루루(nomm****),그래서. 시장패거리는.그 후로도. 잘먹고 잘살앗다는 이야기...현실적이라 좀 웃프다...아. 그리고 잘변이 개인비서도안쓰고 신변위험한대. 경호원도안씀  답답,10,2,0,2020-07-19 04:03:00,0
1916,원더우먼(hong****),연기자들의 연기는  기본이고 지루하지않은 전개  탄탄한 스토리까지  정말 잘봤습니다,10,2,0,2020-07-19 03:21:00,0
